source_ref_id,repo_relative_path,windows_absolute_path,document_sha256,heading,start_line,end_line,anchor_excerpt,anchor_hash,source_type,authority_level,why_relevant,last_verified
SRCREF-01314,governance/ADR_INDEX.csv,C:\BatteredAggieSyndrome\governance\ADR_INDEX.csv,8c5dc68e44b533756a4a70cbcd886f6c7ff4c0d88ad873030d8bc6b316f7f17b,,102,102,"ADR-101,Bitemporal knowledge and validity axes,ACCEPTED,A,W08,Represent public knowability separately from real-world validity/effectivity; both participate in PIT selection.,Recon temporal policies; W07 evidence identity; W08 synthetic fixtures,,Protects against publication/effective conflation.",203d83fd02ab9311cc324a8962f5e10693093c1e99c9db8fdafb7e1764af157a,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for ADR-101,2026-08-08
SRCREF-01315,governance/ADR_INDEX.csv,C:\BatteredAggieSyndrome\governance\ADR_INDEX.csv,8c5dc68e44b533756a4a70cbcd886f6c7ff4c0d88ad873030d8bc6b316f7f17b,,103,103,"ADR-102,first_known evidence policy,ACCEPTED,A,W08,Use defensible first-known evidence; retrieval is conservative fallback when earlier public availability cannot be proven.,Recon resource/TAMU policies; W08,,No guessed historic publication time.",26ba7bf846761f354a5ef965d6022220e4a25ccd6882634ea294a4bd0a5b59ac,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for ADR-102,2026-08-08
SRCREF-01316,governance/ADR_INDEX.csv,C:\BatteredAggieSyndrome\governance\ADR_INDEX.csv,8c5dc68e44b533756a4a70cbcd886f6c7ff4c0d88ad873030d8bc6b316f7f17b,,104,104,"ADR-103,prediction_eligible_at is derived metadata,ACCEPTED,A,W08,""Treat prediction_eligible_at as policy-versioned derived/cache metadata, never a raw source truth or sufficient sole predicate."",W07 reserved field; W08,,Validity/domain/revision checks remain required.",5977101947981e95b8d5d91aad5061dab88d2f15fc457298e67bf2c7d6281661,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for ADR-103,2026-08-08
SRCREF-01317,governance/ADR_INDEX.csv,C:\BatteredAggieSyndrome\governance\ADR_INDEX.csv,8c5dc68e44b533756a4a70cbcd886f6c7ff4c0d88ad873030d8bc6b316f7f17b,,105,105,"ADR-104,Deterministic fail-closed as-of selector,ACCEPTED,A,W08,""As-of selection applies domain ban, knowledge cutoff, target validity, revision state and deterministic precedence; ambiguity fails closed."",Master PIT invariant; W08,,Protected gateway behavior.",9b8c848bac95fd68f9173823c239972594ca67e0434d5a94f7a5c39a3ed030b7,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for ADR-104,2026-08-08
SRCREF-01318,governance/ADR_INDEX.csv,C:\BatteredAggieSyndrome\governance\ADR_INDEX.csv,8c5dc68e44b533756a4a70cbcd886f6c7ff4c0d88ad873030d8bc6b316f7f17b,,106,106,"ADR-105,Revision replay uses as-known version,ACCEPTED,A,W08,Later source corrections/reports do not rewrite historical snapshots; select versions known at the cutoff.,W07 publication-version identity; W08,,Append-only correction lineage retained.",13301e99df7b7c2f408b96f2717f4284ad8d8d5f04f96766ddb269f369521f1b,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for ADR-105,2026-08-08
SRCREF-01319,governance/ADR_INDEX.csv,C:\BatteredAggieSyndrome\governance\ADR_INDEX.csv,8c5dc68e44b533756a4a70cbcd886f6c7ff4c0d88ad873030d8bc6b316f7f17b,,107,107,"ADR-106,Immutable cutoff object,ACCEPTED,A,W08,""Forecast/training/replay cutoffs are immutable versioned lineage records including target, lane, policy and data snapshot."",Recon prediction snapshot contract; W08,,Enables reproducible replay.",b5cbe7e8ef08a1a72f175586d75571290ac5398f099181eb4798fc447544fde3,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for ADR-106,2026-08-08
SRCREF-01320,governance/ADR_INDEX.csv,C:\BatteredAggieSyndrome\governance\ADR_INDEX.csv,8c5dc68e44b533756a4a70cbcd886f6c7ff4c0d88ad873030d8bc6b316f7f17b,,108,108,"ADR-107,Issued weather run contract,ACCEPTED,A,W08,Weather pregame evidence requires exact model initialization/availability/valid-time lineage; realized weather cannot substitute.,W06 weather research; recon weather safety,,Archive coverage remains later materialization work.",cb970107fc1a39532306ab7d9c40b8021ffaebc370d67f27e1e2052fb4876abe,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for ADR-107,2026-08-08
SRCREF-01321,governance/ADR_INDEX.csv,C:\BatteredAggieSyndrome\governance\ADR_INDEX.csv,8c5dc68e44b533756a4a70cbcd886f6c7ff4c0d88ad873030d8bc6b316f7f17b,,109,109,"ADR-108,Availability policy/version contract,ACCEPTED,A,W08,Official availability is versioned and policy/game scoped; noncoverage means UNKNOWN and later versions affect later cutoffs only.,W06 availability findings,,Supports W12 materialization.",0c8bdfd5bf2b9292b54a3bc65b5f35ea3779a730f31fb2de7bdc644dbba20ae4,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for ADR-108,2026-08-08
SRCREF-01322,governance/ADR_INDEX.csv,C:\BatteredAggieSyndrome\governance\ADR_INDEX.csv,8c5dc68e44b533756a4a70cbcd886f6c7ff4c0d88ad873030d8bc6b316f7f17b,,110,110,"ADR-109,Market labels are descriptive not temporal authority,ACCEPTED,A,W08,Opening/current/closing labels never override provider observation knowability; pure and market lanes remain separate.,Recon market contract,,Timestamp is authoritative for eligibility.",cd9755f548f7d96561eb9dda2536e47e26fe90ff44c7b8ef0c3543a3b747bb35,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for ADR-109,2026-08-08
SRCREF-01323,governance/ADR_INDEX.csv,C:\BatteredAggieSyndrome\governance\ADR_INDEX.csv,8c5dc68e44b533756a4a70cbcd886f6c7ff4c0d88ad873030d8bc6b316f7f17b,,111,111,"ADR-110,Regulatory/resource dual-time contract,ACCEPTED,A,W08,Regulatory effective intervals and resource reporting periods are separate from publication/first-known time.,W06 regulatory; recon resource policy,,Season/fiscal labels are insufficient.",4bd423cfba1db16dbe31bb7b42d49058077e9b4d16983202eb3674c676b75b9c,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for ADR-110,2026-08-08
SRCREF-01324,governance/ADR_INDEX.csv,C:\BatteredAggieSyndrome\governance\ADR_INDEX.csv,8c5dc68e44b533756a4a70cbcd886f6c7ff4c0d88ad873030d8bc6b316f7f17b,,112,112,"ADR-111,Retrospective evidence fail-closed,ACCEPTED,A,W08,Retrospective/current pages require dated corroboration before historical PIT use.,Recon canonical rules/TAMU policy,,Official status alone is insufficient.",383ed985d48e234c4faf4d9ec14b0b3dd43c8de8938c5b14f2f01a6298d3ccc6,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for ADR-111,2026-08-08
SRCREF-01325,governance/ADR_INDEX.csv,C:\BatteredAggieSyndrome\governance\ADR_INDEX.csv,8c5dc68e44b533756a4a70cbcd886f6c7ff4c0d88ad873030d8bc6b316f7f17b,,113,113,"ADR-112,Completed-game chronology for historical aggregates,ACCEPTED,A,W08,Current/future-game outputs are banned; prior outputs require game completion and source knowability before cutoff.,Master leakage rules,,Applies to training replay and features.",304f2e99dfa2ee46d05c0bea89eb5d1db36ce2dfa09bfe00c51b94fc4f2f1ed7,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for ADR-112,2026-08-08
SRCREF-01326,governance/ADR_INDEX.csv,C:\BatteredAggieSyndrome\governance\ADR_INDEX.csv,8c5dc68e44b533756a4a70cbcd886f6c7ff4c0d88ad873030d8bc6b316f7f17b,,114,114,"ADR-113,PIT gateway becomes protected feature boundary,ACCEPTED,A,W08,CMP-006 feature construction may consume temporal state only through CMP-005 PIT gateway contracts.,ADR-045; W08,,Direct mutable-source feature access is forbidden.",e82bdaa0cde3d87cf0e18f91636a9edc9acf1296745ec08185e1aa7f31e38fd9,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for ADR-113,2026-08-08
SRCREF-01327,governance/ADR_INDEX.csv,C:\BatteredAggieSyndrome\governance\ADR_INDEX.csv,8c5dc68e44b533756a4a70cbcd886f6c7ff4c0d88ad873030d8bc6b316f7f17b,,115,115,"ADR-114,Synthetic PIT PASS is not production data proof,ACCEPTED,A,W08,Synthetic leakage tests validate contract behavior but real historical materialization/replay remains later evidence.,W04 maturity honesty; W08,,Prevents overclaiming W08 completion.",58ab6734256615b108a48b40b029543ba7d4a903d5824d417d685c9e205f85c9,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for ADR-114,2026-08-08
SRCREF-01328,governance/ADR_INDEX.csv,C:\BatteredAggieSyndrome\governance\ADR_INDEX.csv,8c5dc68e44b533756a4a70cbcd886f6c7ff4c0d88ad873030d8bc6b316f7f17b,,116,116,"ADR-115,Raw-field registry is metadata not production feature lifecycle,ACCEPTED,A,W09,Registry presence and W09 handoff may authorize W10 experimentation only; W10 evidence owns feature promotion.,Recon v1.2 + W06 + W08/W09 contracts,,",1b88ceb1c353fb3040b8059136513890f12d19fc5ef4f157c2b4d6377620acdf,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for ADR-115,2026-08-08
SRCREF-01329,governance/ADR_INDEX.csv,C:\BatteredAggieSyndrome\governance\ADR_INDEX.csv,8c5dc68e44b533756a4a70cbcd886f6c7ff4c0d88ad873030d8bc6b316f7f17b,,117,117,"ADR-116,Stable source-scoped raw-field IDs,ACCEPTED,A,W09,Assign stable RF IDs to source/dataset/field semantics; rename/repurpose creates new identity rather than reusing an old ID.,Recon v1.2 + W06 + W08/W09 contracts,,",6a9f1a9c9c79daa58519e63aa616998b5d95f80fb0914558a55fe75e7ac2293a,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for ADR-116,2026-08-08
SRCREF-01330,governance/ADR_INDEX.csv,C:\BatteredAggieSyndrome\governance\ADR_INDEX.csv,8c5dc68e44b533756a4a70cbcd886f6c7ff4c0d88ad873030d8bc6b316f7f17b,,118,118,"ADR-117,Recon temporal classification has precedence over scanner heuristics,ACCEPTED,A,W09,Observed schema facts may enrich metadata but cannot downgrade verified temporal/leakage classifications.,Recon v1.2 + W06 + W08/W09 contracts,,",0bd2c571e7adadffe6297d72fddccbe3d36deb95c9c16f8a1634b6ce2a3f59c9,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for ADR-117,2026-08-08
SRCREF-01331,governance/ADR_INDEX.csv,C:\BatteredAggieSyndrome\governance\ADR_INDEX.csv,8c5dc68e44b533756a4a70cbcd886f6c7ff4c0d88ad873030d8bc6b316f7f17b,,119,119,"ADR-118,Unmaterialized W06 endpoint schemas remain pending,ACCEPTED,A,W09,Represent unknown schemas explicitly instead of fabricating field inventories.,Recon v1.2 + W06 + W08/W09 contracts,,",75ff7cde59860ec2b7460797f559dc4aca2bdb39c54d7e8a90e507cbf3b11412,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for ADR-118,2026-08-08
SRCREF-01332,governance/ADR_INDEX.csv,C:\BatteredAggieSyndrome\governance\ADR_INDEX.csv,8c5dc68e44b533756a4a70cbcd886f6c7ff4c0d88ad873030d8bc6b316f7f17b,,120,120,"ADR-119,Sample missingness remains non-population evidence,ACCEPTED,A,W09,Preserve representative sample profiles separately and require later snapshot population profiling.,Recon v1.2 + W06 + W08/W09 contracts,,",584a0ab04265cad8d8a5d40f901599a5a87ad8fe65f0dd7e470af8bc0f86fca9,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for ADR-119,2026-08-08
SRCREF-01333,governance/ADR_INDEX.csv,C:\BatteredAggieSyndrome\governance\ADR_INDEX.csv,8c5dc68e44b533756a4a70cbcd886f6c7ff4c0d88ad873030d8bc6b316f7f17b,,121,121,"ADR-120,Exact-name overlap creates review clusters only,ACCEPTED,A,W09,Do not semantically merge fields based on names; require compatible semantics/grain/unit/time/join evidence.,Recon v1.2 + W06 + W08/W09 contracts,,",942526e1ae6e3376121019698b7383c04f3b33d506594318b2bf34d5d4c2f796,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for ADR-120,2026-08-08
SRCREF-01334,governance/ADR_INDEX.csv,C:\BatteredAggieSyndrome\governance\ADR_INDEX.csv,8c5dc68e44b533756a4a70cbcd886f6c7ff4c0d88ad873030d8bc6b316f7f17b,,122,122,"ADR-121,Join paths require canonical identity semantics,ACCEPTED,A,W09,Presence of key/name fields is insufficient for durable cross-source joins.,Recon v1.2 + W06 + W08/W09 contracts,,",b698e932542705480f6fa0b3eb4dfd69f6ecc6a205ed8db62747605f298dffea,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for ADR-121,2026-08-08
SRCREF-01335,governance/ADR_INDEX.csv,C:\BatteredAggieSyndrome\governance\ADR_INDEX.csv,8c5dc68e44b533756a4a70cbcd886f6c7ff4c0d88ad873030d8bc6b316f7f17b,,123,123,"ADR-122,Schema scanner separates documented and observed type,ACCEPTED,A,W09,Observed type is scan evidence; it does not mutate documented contracts or prior schema versions.,Recon v1.2 + W06 + W08/W09 contracts,,",10306fee8abbdcecb8633704c5110c0104b43b6b761d303f56b19c6e5a297a8e,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for ADR-122,2026-08-08
SRCREF-01336,governance/ADR_INDEX.csv,C:\BatteredAggieSyndrome\governance\ADR_INDEX.csv,8c5dc68e44b533756a4a70cbcd886f6c7ff4c0d88ad873030d8bc6b316f7f17b,,124,124,"ADR-123,Standard-library scanner core with optional Parquet plugin,ACCEPTED,B,W09,CSV/JSON/JSONL work without new dependency; Parquet uses pyarrow only when already approved/installed.,Recon v1.2 + W06 + W08/W09 contracts,,",dd24dd99997445257950a5482176432d463aa1479aa1c4525087e256abb81fd9,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for ADR-123,2026-08-08
SRCREF-01337,governance/ADR_INDEX.csv,C:\BatteredAggieSyndrome\governance\ADR_INDEX.csv,8c5dc68e44b533756a4a70cbcd886f6c7ff4c0d88ad873030d8bc6b316f7f17b,,125,125,"ADR-124,Nested JSON uses deterministic dotted paths,ACCEPTED,B,W09,Dotted nested paths are the W09 default and may be revised only through versioned schema contract.,Recon v1.2 + W06 + W08/W09 contracts,,",127704c03000230aeb9a2f47ef7758bf42e3b3ff9d7546dfd1d42ce274fe4f79,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for ADR-124,2026-08-08
SRCREF-01338,governance/ADR_INDEX.csv,C:\BatteredAggieSyndrome\governance\ADR_INDEX.csv,8c5dc68e44b533756a4a70cbcd886f6c7ff4c0d88ad873030d8bc6b316f7f17b,,126,126,"ADR-125,W09 W10-candidate handoff remains behind W08 PIT gateway,ACCEPTED,A,W09,""Candidate permission never bypasses W08 as-of selection, source lineage or later W10 empirical lifecycle."",Recon v1.2 + W06 + W08/W09 contracts,,",1d5f810f7753d889c540ed3e9ff7dad274bca94a87127b34e79ca19be2d0bb94,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for ADR-125,2026-08-08
SRCREF-01339,governance/ADR_INDEX.csv,C:\BatteredAggieSyndrome\governance\ADR_INDEX.csv,8c5dc68e44b533756a4a70cbcd886f6c7ff4c0d88ad873030d8bc6b316f7f17b,,127,127,"ADR-126,W09 feature-registry gate frozen for W10,ACCEPTED,A,W09,""W10 may rely on W09 registry/handoff contracts but owns transformations, screening, ablation and promotion."",Recon v1.2 + W06 + W08/W09 contracts,,",27f7c31f01cd901428468a6830bd2efe1ce7a6f3a01f3fa3f3286cebec53fc5d,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for ADR-126,2026-08-08
SRCREF-01340,governance/ADR_INDEX.csv,C:\BatteredAggieSyndrome\governance\ADR_INDEX.csv,8c5dc68e44b533756a4a70cbcd886f6c7ff4c0d88ad873030d8bc6b316f7f17b,,128,128,"ADR-127,Target-specific six-state feature lifecycle,ACCEPTED,A/B boundary,W10,Use CORE/SUPPORTED/CONDITIONAL/EXPERIMENTAL/REJECTED/BANNED per target with append-only decisions.,Master §26; REQ-065/066; W10,,State semantics frozen; empirical state assignments remain evidence-driven.",d22842a62c501cfa614296578381c7b83d1597aafe5ef9c5dc2bb4ee09ebecb6,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for ADR-127,2026-08-08
SRCREF-01341,governance/ADR_INDEX.csv,C:\BatteredAggieSyndrome\governance\ADR_INDEX.csv,8c5dc68e44b533756a4a70cbcd886f6c7ff4c0d88ad873030d8bc6b316f7f17b,,129,129,"ADR-128,No universal rolling-window default,ACCEPTED,C hypothesis discipline,W10,Rolling/EWMA/recency parameters are experiment candidates rather than one hard-coded football intuition window.,Master W10; REQ-067,,Concrete winning windows remain empirical.",9c40464591e11a6e428725ad996f39f70b9fcf3620f599f4498c602c6c652c3a,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for ADR-128,2026-08-08
SRCREF-01342,governance/ADR_INDEX.csv,C:\BatteredAggieSyndrome\governance\ADR_INDEX.csv,8c5dc68e44b533756a4a70cbcd886f6c7ff4c0d88ad873030d8bc6b316f7f17b,,130,130,"ADR-129,Strict-prior transform semantics,ACCEPTED,A,W10,Pregame lag/rolling/trend transforms exclude target/same-game observations by construction.,W08 PIT invariant; W10 tests,,Protected transform rule.",8cc0adc6089528a434f2831e1306b75fa8054f622c5325f33611cbbc73456965,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for ADR-129,2026-08-08
SRCREF-01343,governance/ADR_INDEX.csv,C:\BatteredAggieSyndrome\governance\ADR_INDEX.csv,8c5dc68e44b533756a4a70cbcd886f6c7ff4c0d88ad873030d8bc6b316f7f17b,,131,131,"ADR-130,Multi-method screening instead of single importance ranking,ACCEPTED,A/B boundary,W10,Use staged PIT/data-quality/redundancy/regularization/permutation/ablation/stability evidence; no single importance statistic promotes.,Master §26; W10,,Specific models/estimators remain revisable.",75dff43c5c8e3f6356c3a2fa48898498443603b575b73794f7ed267a3b9ca974,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for ADR-130,2026-08-08
SRCREF-01344,governance/ADR_INDEX.csv,C:\BatteredAggieSyndrome\governance\ADR_INDEX.csv,8c5dc68e44b533756a4a70cbcd886f6c7ff4c0d88ad873030d8bc6b316f7f17b,,132,132,"ADR-131,Univariate association is exploratory,ACCEPTED,A,W10,Correlation/mutual information may generate evidence but cannot independently approve a feature.,W10 screening analysis,,Prevents association ranking from becoming production truth.",94356262a8229322e0dea283730c3b642204ff13e89a4d4d7db2ce4307c036ee,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for ADR-131,2026-08-08
SRCREF-01345,governance/ADR_INDEX.csv,C:\BatteredAggieSyndrome\governance\ADR_INDEX.csv,8c5dc68e44b533756a4a70cbcd886f6c7ff4c0d88ad873030d8bc6b316f7f17b,,133,133,"ADR-132,Family ablation and temporal stability are promotion evidence,ACCEPTED,A,W10,Production promotion requires chronological family ablation and stability evidence under the target plan.,Master §26; AC-021,,Numeric threshold remains THR-007 TBD.",0d1dbefc3d928d9e687cd9dfe1c146ae4e3f20e535e6abb84e5dab6cb3bf779c,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for ADR-132,2026-08-08
SRCREF-01346,governance/ADR_INDEX.csv,C:\BatteredAggieSyndrome\governance\ADR_INDEX.csv,8c5dc68e44b533756a4a70cbcd886f6c7ff4c0d88ad873030d8bc6b316f7f17b,,134,134,"ADR-133,Market candidate lane remains isolated,ACCEPTED,A,W10,Market-derived feature candidates are market-augmented-only and never contaminate the pure-football lane.,ADR-014; W10,,Preserves market-independent forecasts.",c0ba4dcafd8027c05bf33e5fa45fbfc839cc3905da295b4b5ae516589e08a292,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for ADR-133,2026-08-08
SRCREF-01347,governance/ADR_INDEX.csv,C:\BatteredAggieSyndrome\governance\ADR_INDEX.csv,8c5dc68e44b533756a4a70cbcd886f6c7ff4c0d88ad873030d8bc6b316f7f17b,,135,135,"ADR-134,Lifecycle decisions are append-only evidence records,ACCEPTED,A,W10,Promotions/demotions/rejections retain evidence/history; reopened rejected candidates use a new experiment/version.,Master §26; reproducibility,,No silent state rewrites.",c3c0acaca22131a80318e75251f40dfd62690972f054f16ba4dec4fc020a549b,csv,CURRENT_MACHINE_REGISTRY,Authoritative registry row for ADR-134,2026-08-08
