local_id,jira_key,import_id,issue_type,summary,parent,epic,phase,priority,workflow_state,maturity_before,maturity_after,evidence_state,ready,blocked_by,critical_path,component,execution_lane,execution_mode,historical_classification,owner_wave,read_file_count,touch_file_count,source_ids,primary_source_refs,canonical_record,generated_markdown
POST-SUBTASK-135,BAT-485,100439,Subtask,[POST-SUBTASK-135] Publish final coverage metrics and unresolved release-blocker register,POST-STORY-045,POST-EPIC-015,PHASE-5,P2,BLOCKED,DESIGN_ONLY,PRODUCTION_READY,PLANNED,false,POST-SUBTASK-105;POST-SUBTASK-114;POST-SUBTASK-123;POST-SUBTASK-132;POST-SUBTASK-133;POST-SUBTASK-134,false,release-readiness,PROTECTED_GATE,ATOMIC_EXECUTION,ACTIONABLE_POST_WAVE,POST_W25,10,0,HANDOFF-013;HANDOFF-014,SRCREF-02099;SRCREF-02100;SRCREF-02101;SRCREF-02102;SRCREF-02103;SRCREF-02104;SRCREF-02105;SRCREF-02106,jira/records/issues/subtasks/POST-SUBTASK-135_publish_final_coverage_metrics_and_unresolved_release_blocker_register.json,jira/issues/subtasks/POST-SUBTASK-135_publish_final_coverage_metrics_and_unresolved_release_blocker_register.md
POST-SUBTASK-136,BAT-486,100440,Subtask,"[POST-SUBTASK-136] Stage the signed release candidate, dependency/runtime, Jira pack, private-research source configuration, and clean external roots",POST-STORY-046,POST-EPIC-015,PHASE-5,P2,BLOCKED,DESIGN_ONLY,IMPLEMENTED,PLANNED,false,POST-SUBTASK-009;POST-SUBTASK-135,false,release-readiness,PROTECTED_GATE,ATOMIC_EXECUTION,ACTIONABLE_POST_WAVE,POST_W25,12,0,AC-038;GAP-001;GAP-012;HANDOFF-013;HANDOFF-014,SRCREF-02099;SRCREF-02100;SRCREF-02101;SRCREF-02102;SRCREF-02103;SRCREF-02104;SRCREF-02105;SRCREF-02106,jira/records/issues/subtasks/POST-SUBTASK-136_stage_the_signed_release_candidate_dependency_runtime_jira_pack_approved_source_.json,jira/issues/subtasks/POST-SUBTASK-136_stage_the_signed_release_candidate_dependency_runtime_jira_pack_approved_source_.md
POST-SUBTASK-137,BAT-487,100441,Subtask,"[POST-SUBTASK-137] Execute quality-valid source acquisition through immutable raw, entities, PIT, features, champion/no-champion handling, predictions, publication, API, and dashboard on representative real weekly data",POST-STORY-046,POST-EPIC-015,PHASE-5,P2,BLOCKED,DESIGN_ONLY,EMPIRICALLY_VALIDATED,PLANNED,false,POST-SUBTASK-009;POST-SUBTASK-135;POST-SUBTASK-136,false,release-readiness,PROTECTED_GATE,ATOMIC_EXECUTION,ACTIONABLE_POST_WAVE,POST_W25,12,0,AC-038;GAP-001;GAP-012;HANDOFF-013;HANDOFF-014,SRCREF-02099;SRCREF-02100;SRCREF-02101;SRCREF-02102;SRCREF-02103;SRCREF-02104;SRCREF-02105;SRCREF-02106,jira/records/issues/subtasks/POST-SUBTASK-137_execute_approved_source_acquisition_through_immutable_raw_entities_pit_features_.json,jira/issues/subtasks/POST-SUBTASK-137_execute_approved_source_acquisition_through_immutable_raw_entities_pit_features_.md
POST-SUBTASK-138,BAT-488,100442,Subtask,"[POST-SUBTASK-138] Validate outputs, lineage, protected decisions, rollback, clean re-execution, target performance/resources/freshness, and all release-blocking controls",POST-STORY-046,POST-EPIC-015,PHASE-5,P2,BLOCKED,DESIGN_ONLY,PRODUCTION_READY,PLANNED,false,POST-SUBTASK-009;POST-SUBTASK-135;POST-SUBTASK-136;POST-SUBTASK-137,false,release-readiness,PROTECTED_GATE,ATOMIC_EXECUTION,ACTIONABLE_POST_WAVE,POST_W25,10,0,AC-038;GAP-001;GAP-012;HANDOFF-013;HANDOFF-014,SRCREF-02099;SRCREF-02100;SRCREF-02101;SRCREF-02102;SRCREF-02103;SRCREF-02104;SRCREF-02105;SRCREF-02106,jira/records/issues/subtasks/POST-SUBTASK-138_validate_outputs_lineage_protected_decisions_rollback_clean_re_execution_target_.json,jira/issues/subtasks/POST-SUBTASK-138_validate_outputs_lineage_protected_decisions_rollback_clean_re_execution_target_.md
POST-SUBTASK-139,BAT-489,100443,Subtask,"[POST-SUBTASK-139] Finalize verified operator/developer installation, credentials/rights, weekly run, monitoring, backup, restore, incident, rollback, and Jira maintenance guides",POST-STORY-047,POST-EPIC-015,PHASE-5,P2,BLOCKED,DESIGN_ONLY,IMPLEMENTED,PLANNED,false,POST-SUBTASK-138,false,release-readiness,OPERATIONS,ATOMIC_EXECUTION,ACTIONABLE_POST_WAVE,POST_W25,11,1,HANDOFF-011;HANDOFF-012;HANDOFF-013;HANDOFF-014,SRCREF-02099;SRCREF-02100;SRCREF-02101;SRCREF-02102;SRCREF-02103;SRCREF-02104;SRCREF-02105;SRCREF-02106,jira/records/issues/subtasks/POST-SUBTASK-139_finalize_verified_operator_developer_installation_credentials_rights_weekly_run_.json,jira/issues/subtasks/POST-SUBTASK-139_finalize_verified_operator_developer_installation_credentials_rights_weekly_run_.md
POST-SUBTASK-140,BAT-490,100444,Subtask,"[POST-SUBTASK-140] Finalize production system/data/model/A&M/BAS cards, limitations, protected results, null findings, provenance, reproduction, API/product, and release manifest",POST-STORY-047,POST-EPIC-015,PHASE-5,P2,BLOCKED,DESIGN_ONLY,EMPIRICALLY_VALIDATED,PLANNED,false,POST-SUBTASK-138;POST-SUBTASK-139,false,release-readiness,SCIENTIFIC,ATOMIC_EXECUTION,ACTIONABLE_POST_WAVE,POST_W25,10,1,HANDOFF-011;HANDOFF-012;HANDOFF-013;HANDOFF-014,SRCREF-02099;SRCREF-02100;SRCREF-02101;SRCREF-02102;SRCREF-02103;SRCREF-02104;SRCREF-02105;SRCREF-02106,jira/records/issues/subtasks/POST-SUBTASK-140_finalize_production_system_data_model_a_and_m_bas_cards_limitations_protected_re.json,jira/issues/subtasks/POST-SUBTASK-140_finalize_production_system_data_model_a_and_m_bas_cards_limitations_protected_re.md
POST-SUBTASK-141,BAT-491,100445,Subtask,[POST-SUBTASK-141] Conduct technical/scientific/security/rights/operations/product review and publish operating authorization or blocked/no-release decision plus post-release baseline,POST-STORY-047,POST-EPIC-015,PHASE-5,P2,BLOCKED,DESIGN_ONLY,PRODUCTION_READY,PLANNED,false,POST-SUBTASK-138;POST-SUBTASK-139;POST-SUBTASK-140,false,release-readiness,PROTECTED_GATE,ATOMIC_EXECUTION,ACTIONABLE_POST_WAVE,POST_W25,12,0,HANDOFF-011;HANDOFF-012;HANDOFF-013;HANDOFF-014;ISSUE-003;ISSUE-004;ISSUE-012;ISSUE-014;ISSUE-024;ISSUE-036;ISSUE-042;ISSUE-108,SRCREF-02099;SRCREF-02100;SRCREF-02101;SRCREF-02102;SRCREF-02103;SRCREF-02104;SRCREF-02105;SRCREF-02106,jira/records/issues/subtasks/POST-SUBTASK-141_conduct_technical_scientific_security_rights_operations_product_review_and_publi.json,jira/issues/subtasks/POST-SUBTASK-141_conduct_technical_scientific_security_rights_operations_product_review_and_publi.md
POST-SUBTASK-142,BAT-492,100446,Subtask,"[POST-SUBTASK-142] Precommit challenger hypothesis, exact baseline deficiency, success/failure criteria, required data, architecture, risks, simpler alternatives, and expected value of information",POST-STORY-048,POST-EPIC-016,PHASE-5,P3,DEFERRED,CONDITIONAL,IMPLEMENTED,PLANNED,false,POST-SUBTASK-141,false,advanced-challengers,RESEARCH_LANE,ATOMIC_EXECUTION,ACTIONABLE_POST_WAVE,POST_W25,12,0,GAP-013;HANDOFF-013;TASK-165;TASK-166;TASK-167;TASK-168,SRCREF-02107;SRCREF-02108;SRCREF-02109;SRCREF-02110;SRCREF-02111;SRCREF-02001;SRCREF-02002;SRCREF-02003,jira/records/issues/subtasks/POST-SUBTASK-142_precommit_challenger_hypothesis_exact_baseline_deficiency_success_failure_criter.json,jira/issues/subtasks/POST-SUBTASK-142_precommit_challenger_hypothesis_exact_baseline_deficiency_success_failure_criter.md
POST-SUBTASK-143,BAT-493,100447,Subtask,"[POST-SUBTASK-143] Measure real data sufficiency, identity quality, local RAM/GPU/disk/runtime, reproducibility, maintenance, rights, and protected-evaluation feasibility",POST-STORY-048,POST-EPIC-016,PHASE-5,P3,DEFERRED,CONDITIONAL,EMPIRICALLY_VALIDATED,PLANNED,false,POST-SUBTASK-141;POST-SUBTASK-142,false,advanced-challengers,PROTECTED_GATE,ATOMIC_EXECUTION,ACTIONABLE_POST_WAVE,POST_W25,12,0,GAP-013;HANDOFF-013;TASK-165;TASK-166;TASK-167;TASK-168,SRCREF-02107;SRCREF-02108;SRCREF-02109;SRCREF-02110;SRCREF-02111;SRCREF-02001;SRCREF-02002;SRCREF-02003,jira/records/issues/subtasks/POST-SUBTASK-143_measure_real_data_sufficiency_identity_quality_local_ram_gpu_disk_runtime_reprod.json,jira/issues/subtasks/POST-SUBTASK-143_measure_real_data_sufficiency_identity_quality_local_ram_gpu_disk_runtime_reprod.md
POST-SUBTASK-144,BAT-494,100448,Subtask,[POST-SUBTASK-144] Apply the existing advanced-challenger admission gate and retain rejection/no-admission as valid completion,POST-STORY-048,POST-EPIC-016,PHASE-5,P3,DEFERRED,CONDITIONAL,PRODUCTION_READY,PLANNED,false,POST-SUBTASK-141;POST-SUBTASK-142;POST-SUBTASK-143,false,advanced-challengers,PROTECTED_GATE,ATOMIC_EXECUTION,ACTIONABLE_POST_WAVE,POST_W25,12,0,GAP-013;HANDOFF-013;TASK-165;TASK-166;TASK-167;TASK-168,SRCREF-02107;SRCREF-02108;SRCREF-02109;SRCREF-02110;SRCREF-02111;SRCREF-02001;SRCREF-02002;SRCREF-02003,jira/records/issues/subtasks/POST-SUBTASK-144_apply_the_existing_advanced_challenger_admission_gate_and_retain_rejection_no_ad.json,jira/issues/subtasks/POST-SUBTASK-144_apply_the_existing_advanced_challenger_admission_gate_and_retain_rejection_no_ad.md
POST-SUBTASK-145,BAT-495,100449,Subtask,[POST-SUBTASK-145] Implement the admitted neural/Bayesian/graph/sequence challenger against pinned matrices/splits within fixed scope and compute,POST-STORY-049,POST-EPIC-016,PHASE-5,P3,DEFERRED,CONDITIONAL,IMPLEMENTED,PLANNED,false,POST-SUBTASK-144,false,advanced-challengers,RESEARCH_LANE,ATOMIC_EXECUTION,ACTIONABLE_POST_WAVE,POST_W25,12,0,GAP-013;HANDOFF-013;TASK-165;TASK-166;TASK-167;TASK-168,SRCREF-02107;SRCREF-02108;SRCREF-02109;SRCREF-02110;SRCREF-02111;SRCREF-02001;SRCREF-02002;SRCREF-02003,jira/records/issues/subtasks/POST-SUBTASK-145_implement_the_admitted_neural_bayesian_graph_sequence_challenger_against_pinned_.json,jira/issues/subtasks/POST-SUBTASK-145_implement_the_admitted_neural_bayesian_graph_sequence_challenger_against_pinned_.md
POST-SUBTASK-146,BAT-496,100450,Subtask,"[POST-SUBTASK-146] Run bounded tuning, ablation, calibration, OOD, robustness, stability, runtime, memory, maintainability, and simple-baseline comparisons retaining all failures",POST-STORY-049,POST-EPIC-016,PHASE-5,P3,DEFERRED,CONDITIONAL,EMPIRICALLY_VALIDATED,PLANNED,false,POST-SUBTASK-144;POST-SUBTASK-145,false,advanced-challengers,RESEARCH_LANE,ATOMIC_EXECUTION,ACTIONABLE_POST_WAVE,POST_W25,12,0,GAP-013;HANDOFF-013;TASK-165;TASK-166;TASK-167;TASK-168,SRCREF-02107;SRCREF-02108;SRCREF-02109;SRCREF-02110;SRCREF-02111;SRCREF-02001;SRCREF-02002;SRCREF-02003,jira/records/issues/subtasks/POST-SUBTASK-146_run_bounded_tuning_ablation_calibration_ood_robustness_stability_runtime_memory_.json,jira/issues/subtasks/POST-SUBTASK-146_run_bounded_tuning_ablation_calibration_ood_robustness_stability_runtime_memory_.md
POST-SUBTASK-147,BAT-497,100451,Subtask,[POST-SUBTASK-147] Decide whether tuning evidence warrants a one-time sealed protected comparison,POST-STORY-049,POST-EPIC-016,PHASE-5,P3,DEFERRED,CONDITIONAL,PRODUCTION_READY,PLANNED,false,POST-SUBTASK-144;POST-SUBTASK-145;POST-SUBTASK-146,false,advanced-challengers,PROTECTED_GATE,ATOMIC_EXECUTION,ACTIONABLE_POST_WAVE,POST_W25,12,0,GAP-013;HANDOFF-013;TASK-165;TASK-166;TASK-167;TASK-168,SRCREF-02107;SRCREF-02108;SRCREF-02109;SRCREF-02110;SRCREF-02111;SRCREF-02001;SRCREF-02002;SRCREF-02003,jira/records/issues/subtasks/POST-SUBTASK-147_decide_whether_tuning_evidence_warrants_a_one_time_sealed_protected_comparison.json,jira/issues/subtasks/POST-SUBTASK-147_decide_whether_tuning_evidence_warrants_a_one_time_sealed_protected_comparison.md
POST-SUBTASK-148,BAT-498,100452,Subtask,[POST-SUBTASK-148] Generate challenger predictions on identical sealed protected games/cutoffs/metrics and complete scientific/resource scorecards,POST-STORY-050,POST-EPIC-016,PHASE-5,P3,DEFERRED,CONDITIONAL,IMPLEMENTED,PLANNED,false,POST-SUBTASK-147,false,advanced-challengers,PROTECTED_GATE,ATOMIC_EXECUTION,ACTIONABLE_POST_WAVE,POST_W25,12,0,GAP-013;HANDOFF-013;TASK-165;TASK-166;TASK-167;TASK-168,SRCREF-02107;SRCREF-02108;SRCREF-02109;SRCREF-02110;SRCREF-02111;SRCREF-02001;SRCREF-02002;SRCREF-02003,jira/records/issues/subtasks/POST-SUBTASK-148_generate_challenger_predictions_on_identical_sealed_protected_games_cutoffs_metr.json,jira/issues/subtasks/POST-SUBTASK-148_generate_challenger_predictions_on_identical_sealed_protected_games_cutoffs_metr.md
POST-SUBTASK-149,BAT-499,100453,Subtask,"[POST-SUBTASK-149] Apply champion/challenger promotion, reproducibility, operational-compatibility, publication, product, and rollback policy",POST-STORY-050,POST-EPIC-016,PHASE-5,P3,DEFERRED,CONDITIONAL,EMPIRICALLY_VALIDATED,PLANNED,false,POST-SUBTASK-147;POST-SUBTASK-148,false,advanced-challengers,PROTECTED_GATE,ATOMIC_EXECUTION,ACTIONABLE_POST_WAVE,POST_W25,12,0,GAP-013;HANDOFF-013;TASK-165;TASK-166;TASK-167;TASK-168,SRCREF-02107;SRCREF-02108;SRCREF-02109;SRCREF-02110;SRCREF-02111;SRCREF-02001;SRCREF-02002;SRCREF-02003,jira/records/issues/subtasks/POST-SUBTASK-149_apply_champion_challenger_promotion_reproducibility_operational_compatibility_pu.json,jira/issues/subtasks/POST-SUBTASK-149_apply_champion_challenger_promotion_reproducibility_operational_compatibility_pu.md
POST-SUBTASK-150,BAT-500,100454,Subtask,"[POST-SUBTASK-150] Reconcile registries, artifacts, documentation, Jira state, operating baseline, and close-by-disposition evidence",POST-STORY-050,POST-EPIC-016,PHASE-5,P3,DEFERRED,CONDITIONAL,PRODUCTION_READY,PLANNED,false,POST-SUBTASK-147;POST-SUBTASK-148;POST-SUBTASK-149,false,advanced-challengers,OPERATIONS,ATOMIC_EXECUTION,ACTIONABLE_POST_WAVE,POST_W25,14,0,GAP-013;HANDOFF-013;TASK-165;TASK-166;TASK-167;TASK-168,SRCREF-02107;SRCREF-02108;SRCREF-02109;SRCREF-02110;SRCREF-02111;SRCREF-02001;SRCREF-02002;SRCREF-02003,jira/records/issues/subtasks/POST-SUBTASK-150_reconcile_registries_artifacts_documentation_jira_state_operating_baseline_and_c.json,jira/issues/subtasks/POST-SUBTASK-150_reconcile_registries_artifacts_documentation_jira_state_operating_baseline_and_c.md
POST-SUBTASK-151,BAT-501,100455,Subtask,"[POST-SUBTASK-151] Research licensed live play/state/market feeds, authentication, terms, history, replayability, latency, reliability, cost, retention, and redistribution",POST-STORY-051,POST-EPIC-017,PHASE-5,DEFERRED,DEFERRED,DEFERRED,IMPLEMENTED,PLANNED,false,POST-SUBTASK-141,false,live-modeling,RESEARCH_LANE,ATOMIC_EXECUTION,ACTIONABLE_POST_WAVE,POST_W25,8,0,GAP-014;HANDOFF-014;TASK-169;TASK-170;TASK-171;TASK-172,SRCREF-02112;SRCREF-02113;SRCREF-02114;SRCREF-02115;SRCREF-02001;SRCREF-02002;SRCREF-02003;SRCREF-02004,jira/records/issues/subtasks/POST-SUBTASK-151_research_licensed_live_play_state_market_feeds_authentication_terms_history_repl.json,jira/issues/subtasks/POST-SUBTASK-151_research_licensed_live_play_state_market_feeds_authentication_terms_history_repl.md
POST-SUBTASK-152,BAT-502,100456,Subtask,"[POST-SUBTASK-152] Define exact live use cases, incremental value versus pregame, latency/reliability/resource/failure targets, isolation, and no-build criteria",POST-STORY-051,POST-EPIC-017,PHASE-5,DEFERRED,DEFERRED,DEFERRED,EMPIRICALLY_VALIDATED,PLANNED,false,POST-SUBTASK-141;POST-SUBTASK-151,false,live-modeling,RESEARCH_LANE,ATOMIC_EXECUTION,ACTIONABLE_POST_WAVE,POST_W25,8,0,GAP-014;HANDOFF-014;TASK-169;TASK-170;TASK-171;TASK-172,SRCREF-02112;SRCREF-02113;SRCREF-02114;SRCREF-02115;SRCREF-02001;SRCREF-02002;SRCREF-02003;SRCREF-02004,jira/records/issues/subtasks/POST-SUBTASK-152_define_exact_live_use_cases_incremental_value_versus_pregame_latency_reliability.json,jira/issues/subtasks/POST-SUBTASK-152_define_exact_live_use_cases_incremental_value_versus_pregame_latency_reliability.md
POST-SUBTASK-153,BAT-503,100457,Subtask,[POST-SUBTASK-153] Apply the separate live-scope admission gate without creating Wave 26,POST-STORY-051,POST-EPIC-017,PHASE-5,DEFERRED,DEFERRED,DEFERRED,PRODUCTION_READY,PLANNED,false,POST-SUBTASK-141;POST-SUBTASK-151;POST-SUBTASK-152,false,live-modeling,PROTECTED_GATE,ATOMIC_EXECUTION,ACTIONABLE_POST_WAVE,POST_W25,8,0,GAP-014;HANDOFF-014;TASK-169;TASK-170;TASK-171;TASK-172,SRCREF-02112;SRCREF-02113;SRCREF-02114;SRCREF-02115;SRCREF-02001;SRCREF-02002;SRCREF-02003;SRCREF-02004,jira/records/issues/subtasks/POST-SUBTASK-153_apply_the_separate_live_scope_admission_gate_without_creating_wave_26.json,jira/issues/subtasks/POST-SUBTASK-153_apply_the_separate_live_scope_admission_gate_without_creating_wave_26.md
POST-SUBTASK-154,BAT-504,100458,Subtask,"[POST-SUBTASK-154] Build immutable event-stream snapshots and event-time as-of game-state reconstruction handling duplicates, delay, correction, and sequence",POST-STORY-052,POST-EPIC-017,PHASE-5,DEFERRED,DEFERRED,DEFERRED,IMPLEMENTED,PLANNED,false,POST-SUBTASK-153,false,live-modeling,DATA_MATERIALIZATION,ATOMIC_EXECUTION,ACTIONABLE_POST_WAVE,POST_W25,8,0,GAP-014;HANDOFF-014;TASK-169;TASK-170;TASK-171;TASK-172,SRCREF-02112;SRCREF-02113;SRCREF-02114;SRCREF-02115;SRCREF-02001;SRCREF-02002;SRCREF-02003;SRCREF-02004,jira/records/issues/subtasks/POST-SUBTASK-154_build_immutable_event_stream_snapshots_and_event_time_as_of_game_state_reconstru.json,jira/issues/subtasks/POST-SUBTASK-154_build_immutable_event_stream_snapshots_and_event_time_as_of_game_state_reconstru.md
POST-SUBTASK-155,BAT-505,100459,Subtask,[POST-SUBTASK-155] Build live features/model candidates and historical streaming replay with calibration/OOD/partial-feed/latency/resource evidence,POST-STORY-052,POST-EPIC-017,PHASE-5,DEFERRED,DEFERRED,DEFERRED,EMPIRICALLY_VALIDATED,PLANNED,false,POST-SUBTASK-153;POST-SUBTASK-154,false,live-modeling,RESEARCH_LANE,ATOMIC_EXECUTION,ACTIONABLE_POST_WAVE,POST_W25,8,0,GAP-014;HANDOFF-014;TASK-169;TASK-170;TASK-171;TASK-172,SRCREF-02112;SRCREF-02113;SRCREF-02114;SRCREF-02115;SRCREF-02001;SRCREF-02002;SRCREF-02003;SRCREF-02004,jira/records/issues/subtasks/POST-SUBTASK-155_build_live_features_model_candidates_and_historical_streaming_replay_with_calibr.json,jira/issues/subtasks/POST-SUBTASK-155_build_live_features_model_candidates_and_historical_streaming_replay_with_calibr.md
POST-SUBTASK-156,BAT-506,100460,Subtask,"[POST-SUBTASK-156] Validate event-time integrity, replay determinism, latency, failure behavior, and pregame isolation",POST-STORY-052,POST-EPIC-017,PHASE-5,DEFERRED,DEFERRED,DEFERRED,PRODUCTION_READY,PLANNED,false,POST-SUBTASK-153;POST-SUBTASK-154;POST-SUBTASK-155,false,live-modeling,PROTECTED_GATE,ATOMIC_EXECUTION,ACTIONABLE_POST_WAVE,POST_W25,8,0,GAP-014;HANDOFF-014;TASK-169;TASK-170;TASK-171;TASK-172,SRCREF-02112;SRCREF-02113;SRCREF-02114;SRCREF-02115;SRCREF-02001;SRCREF-02002;SRCREF-02003;SRCREF-02004,jira/records/issues/subtasks/POST-SUBTASK-156_validate_event_time_integrity_replay_determinism_latency_failure_behavior_and_pr.json,jira/issues/subtasks/POST-SUBTASK-156_validate_event_time_integrity_replay_determinism_latency_failure_behavior_and_pr.md
POST-SUBTASK-157,BAT-507,100461,Subtask,[POST-SUBTASK-157] Run sealed event-time chronological evaluation with precommitted accuracy/calibration/latency/reliability/outage metrics and simple/pregame baselines,POST-STORY-053,POST-EPIC-017,PHASE-5,DEFERRED,DEFERRED,DEFERRED,IMPLEMENTED,PLANNED,false,POST-SUBTASK-156,false,live-modeling,PROTECTED_GATE,ATOMIC_EXECUTION,ACTIONABLE_POST_WAVE,POST_W25,8,0,GAP-014;HANDOFF-014;TASK-169;TASK-170;TASK-171;TASK-172,SRCREF-02112;SRCREF-02113;SRCREF-02114;SRCREF-02115;SRCREF-02001;SRCREF-02002;SRCREF-02003;SRCREF-02004,jira/records/issues/subtasks/POST-SUBTASK-157_run_sealed_event_time_chronological_evaluation_with_precommitted_accuracy_calibr.json,jira/issues/subtasks/POST-SUBTASK-157_run_sealed_event_time_chronological_evaluation_with_precommitted_accuracy_calibr.md
POST-SUBTASK-158,BAT-508,100462,Subtask,"[POST-SUBTASK-158] Implement timestamped live snapshot/stream API and UI states for stale, disconnected, corrected, suspended, halftime, final, replay, and restricted data",POST-STORY-053,POST-EPIC-017,PHASE-5,DEFERRED,DEFERRED,DEFERRED,EMPIRICALLY_VALIDATED,PLANNED,false,POST-SUBTASK-156;POST-SUBTASK-157,false,live-modeling,SHARED_CONTRACT,ATOMIC_EXECUTION,ACTIONABLE_POST_WAVE,POST_W25,8,0,GAP-014;HANDOFF-014;TASK-169;TASK-170;TASK-171;TASK-172,SRCREF-02112;SRCREF-02113;SRCREF-02114;SRCREF-02115;SRCREF-02001;SRCREF-02002;SRCREF-02003;SRCREF-02004,jira/records/issues/subtasks/POST-SUBTASK-158_implement_timestamped_live_snapshot_stream_api_and_ui_states_for_stale_disconnec.json,jira/issues/subtasks/POST-SUBTASK-158_implement_timestamped_live_snapshot_stream_api_and_ui_states_for_stale_disconnec.md
POST-SUBTASK-159,BAT-509,100463,Subtask,[POST-SUBTASK-159] Conduct rights/science/security/product/target-resource/backup/incident review and authorize or reject live operation separately,POST-STORY-053,POST-EPIC-017,PHASE-5,DEFERRED,DEFERRED,DEFERRED,PRODUCTION_READY,PLANNED,false,POST-SUBTASK-156;POST-SUBTASK-157;POST-SUBTASK-158,false,live-modeling,PROTECTED_GATE,ATOMIC_EXECUTION,ACTIONABLE_POST_WAVE,POST_W25,10,0,GAP-014;HANDOFF-014;TASK-169;TASK-170;TASK-171;TASK-172,SRCREF-02112;SRCREF-02113;SRCREF-02114;SRCREF-02115;SRCREF-02001;SRCREF-02002;SRCREF-02003;SRCREF-02004,jira/records/issues/subtasks/POST-SUBTASK-159_conduct_rights_science_security_product_target_resource_backup_incident_review_a.json,jira/issues/subtasks/POST-SUBTASK-159_conduct_rights_science_security_product_target_resource_backup_incident_review_a.md
TASK-001,BAT-104,100104,Task,[TASK-001] Freeze W06 research method and stopping rules,EPIC-001,EPIC-001,PHASE-1,P1,DONE,DESIGN_ONLY,CONTRACT_DEFINED,VERIFIED,false,,false,release-readiness,SHARED_CONTRACT,HISTORICAL_REFERENCE,HISTORICAL_SCOPED_COMPLETED,W06,3,2,TASK-001,SRCREF-00034;SRCREF-02116;SRCREF-02117,jira/records/issues/tasks/TASK-001_freeze_w06_research_method_and_stopping_rules.json,jira/issues/tasks/TASK-001_freeze_w06_research_method_and_stopping_rules.md
