repo_relative_path,size_bytes,line_count,sha256,authority_level,role,top_directory,extension,parse_status
tests/test_model_tournament.py,860,14,e973bdad14b4d58e363d1abd89425d491434858ccc01f0fe89edbeb99986ff18,VALIDATION_EVIDENCE,Executable validation/test evidence,tests,.py,OK
tests/test_model_tournament_full.py,1340,21,19fde1d053de4e8ab535e22f361f6c2ba6226ed70a22b3676afbe6c575631595,VALIDATION_EVIDENCE,Executable validation/test evidence,tests,.py,OK
tests/test_package_scaffold.py,477,18,76a16cf218b5c43f8eb008c4d3cfdf97b040bc96276bbf656cc6bb7db5c5a686,VALIDATION_EVIDENCE,Executable validation/test evidence,tests,.py,OK
tests/test_player_intelligence_governance.py,2834,58,23cb894538e4271db8049fa84f0ef289e120a82c5231bb13f17f7d8e6f609737,VALIDATION_EVIDENCE,Executable validation/test evidence,tests,.py,OK
tests/test_promotion_bridge_full.py,742,15,efb08430eb301b8eb6eb115a1c5fbe1a3c5639ee1d789017790c7cd245e808c8,VALIDATION_EVIDENCE,Executable validation/test evidence,tests,.py,OK
tests/test_replay_adoption.py,1085,16,67d953f32d1e5deb99077f13ddd5dfe64bb5614c88a55157545ab5b3e77c5b9c,VALIDATION_EVIDENCE,Executable validation/test evidence,tests,.py,OK
tests/test_replay_engine_full.py,962,19,45c13e0ba07d12bb4a625a356ba1c547f85d7965468632c5ef9f7ccd87d01da8,VALIDATION_EVIDENCE,Executable validation/test evidence,tests,.py,OK
tests/test_repo_integrity_tools.py,1792,40,8f8170ae2472455e4f9c45e0fd94f01d8850f38d30a97f3cacc31acf4fb544da,VALIDATION_EVIDENCE,Executable validation/test evidence,tests,.py,OK
tests/test_resource_scheduler_full.py,1333,27,c4411c2bc5b359b39c3e77111c9d898a27227812493425423ee52a1b02c1ed04,VALIDATION_EVIDENCE,Executable validation/test evidence,tests,.py,OK
tests/test_result_comparison_full.py,1250,17,432a113a035907c8ca8e6f9b1b605d31aa9b9f4517a18cb9270a8da0a194f7b5,VALIDATION_EVIDENCE,Executable validation/test evidence,tests,.py,OK
tests/test_tamu_specialization_governance.py,3259,42,50a18f4ea1fd69de191868abc77f9c410db45e2d3e737b6cef46946661878e98,VALIDATION_EVIDENCE,Executable validation/test evidence,tests,.py,OK
tests/test_team_state_governance.py,3098,45,30b7ef4fa0939f578878e8143d315160ce83f76cb3979b57832a43353cfb0654,VALIDATION_EVIDENCE,Executable validation/test evidence,tests,.py,OK
tests/test_temporal_governance.py,2071,31,b5dd90c6d17d8a0bda840cf043ee290247d8ad418388f308e1b87fb98e3ca2a2,VALIDATION_EVIDENCE,Executable validation/test evidence,tests,.py,OK
tests/test_validation_science_governance.py,2166,47,86a3012eb96d300ec2e7a9fc0ad55fd5d17903ea1c0f1a5e06c1fbb1d176cf55,VALIDATION_EVIDENCE,Executable validation/test evidence,tests,.py,OK
tests/test_w18_full_gate.py,1239,25,04f4c8dbd49ea404596cd81873b92e58e27de76b1cb3e7b5b685415968a12edc,VALIDATION_EVIDENCE,Executable validation/test evidence,tests,.py,OK
tests/test_w19_foundation.py,3204,40,33a0987975e4dc97d1d5436c314e445f3e1a386ff139e92c930a624fd2668155,VALIDATION_EVIDENCE,Executable validation/test evidence,tests,.py,OK
tests/test_w20_model_starter.py,6474,91,68bbe227b3b1be4d1235e29f5c3b43c3cd2974a7d50f074ff18338a6c2017fa3,VALIDATION_EVIDENCE,Executable validation/test evidence,tests,.py,OK
tests/test_w21_weekly_mlops.py,5836,79,1357a9c65a6f386763d7ba9b2d51c8b6ca87d378f116a5aa89303786d4699cca,VALIDATION_EVIDENCE,Executable validation/test evidence,tests,.py,OK
tests/test_w22_product_serving.py,11731,196,5eaaafaa0ac8657791307f40f9308a552bc2811d2c5bcf226472bad321e3ef74,VALIDATION_EVIDENCE,Executable validation/test evidence,tests,.py,OK
tests/test_w23_operations.py,3482,42,e40036524ef46491f2e6b89b6c640265dfe3913fab2d91cb1187fc47f5070ca9,VALIDATION_EVIDENCE,Executable validation/test evidence,tests,.py,OK
tests/test_w24_readiness.py,4053,81,6ac2c4497df06f9918e12bc521ee20e503627bc6b9d0eb9c32c94c68175532c4,VALIDATION_EVIDENCE,Executable validation/test evidence,tests,.py,OK
tests/test_w25_final_handoff.py,3666,80,f3e69d718bdd360f3ad0f331796a40d9a7fba6fffcac5d697b1e30fa370140b9,VALIDATION_EVIDENCE,Executable validation/test evidence,tests,.py,OK
tests/test_wave03_governance.py,1025,26,03ef7fc09adb2ad536fc9e4ffd988bbcd8f4cac832fca125426abb85d3954c12,VALIDATION_EVIDENCE,Executable validation/test evidence,tests,.py,OK
tests/test_worktree_resource_policy.py,778,14,b51833b738dff611c18ac0c7d879743fae1dac19f71e87b32bb3b54ceae92b31,VALIDATION_EVIDENCE,Executable validation/test evidence,tests,.py,OK
tools/__init__.py,61,1,efba3e38d7c65a07fb837354b33776aecd4fb11dad137e26ebed95b050d1f8f4,SUPPORTING,Supporting repository artifact,tools,.py,OK
tools/backup_state.py,615,10,27341d760085e946fcd66d59cdbdde018e726b3e46d636b4a794c6ebca74341d,SUPPORTING,Supporting repository artifact,tools,.py,OK
tools/bootstrap_readiness.py,2621,60,7c14c738e43943263dee3992c823061e9ea5d83456352a6add7e58a0c40c0e1d,SUPPORTING,Supporting repository artifact,tools,.py,OK
tools/build_artifact_record.py,849,11,2b2b0b8d56c5be4e48f0d389f948ff1fff8b2fbcfaf652caa072e8cd770d4cf1,SUPPORTING,Supporting repository artifact,tools,.py,OK
tools/capture_runtime_manifest.py,672,10,5ad74f2a1aeee047e6f27396889b7a44e3d00578d2573f57d884541933b919f5,SUPPORTING,Supporting repository artifact,tools,.py,OK
tools/check_advanced_challenger_admission.py,611,11,086847923d500722cd99f0295798c2931f23e69795cc286db6f6743083bd742c,SUPPORTING,Supporting repository artifact,tools,.py,OK
tools/compare_development_results.py,924,15,45a4932c55e100627c8ae2f2352c319181e9874fb1ea9b133b6f4d566e1a807e,SUPPORTING,Supporting repository artifact,tools,.py,OK
tools/create_experiment.py,928,22,93d4bc5849be713832f9582d0fbc31b0cd381783d142d41fae85855dcbe9d5eb,SUPPORTING,Supporting repository artifact,tools,.py,OK
tools/create_research_packet.py,734,16,bb8507ecc5f97ab948447ac21d2101ff4e98169781aa43c4ae4c8c61c42e19ef,SUPPORTING,Supporting repository artifact,tools,.py,OK
tools/experiment_store_cli.py,1308,24,f93acf069cfa716af43a860fdbcfe8793ecd507f213acfffa9adb5e3ac79be65,SUPPORTING,Supporting repository artifact,tools,.py,OK
tools/freeze_experiment_spec.py,795,19,f0a1d2d994054689e62157d566c1131af87ac99f5bb4c5c32bc0d4aecc763f9b,SUPPORTING,Supporting repository artifact,tools,.py,OK
tools/init_experiment_store.py,606,18,7a09729bab41b187d4583988e8ccef5406329b0da0500c2f5b37e68b2e05c30c,SUPPORTING,Supporting repository artifact,tools,.py,OK
tools/package_wave.py,2868,65,d06ac78614c2592e285d68e39bd46544757312ac583641fa9149b529ebb3176f,SUPPORTING,Supporting repository artifact,tools,.py,OK
tools/packaging.py,13531,208,dd96fcddb1ce47967b5c8ab06ed7f9d1697b5e55eb05f1d2259b197b739fc046,SUPPORTING,Supporting repository artifact,tools,.py,OK
tools/repo_integrity.py,8057,196,268de064f3197c39138429c8097dc2fc263f58aee3ced3718f1de3ddc3911752,SUPPORTING,Supporting repository artifact,tools,.py,OK
tools/restore_state.py,637,10,8fcd5175ca21507c6940bb3862cbbd4027377f76688a6e3affc53b69dd53d7d8,SUPPORTING,Supporting repository artifact,tools,.py,OK
tools/run_local_benchmark.py,837,10,effb4c18e095bfe04ca507e9234095a64924ec83be9884369122180b68bd5796,SUPPORTING,Supporting repository artifact,tools,.py,OK
tools/run_product.py,909,25,8fbd99ff21161208f7105897a8e377045117384930ed49ff33e862e7ffd196f6,SUPPORTING,Supporting repository artifact,tools,.py,OK
tools/run_reference_feature_tournament.py,596,11,3c49faa71cb4298f207f2147de6e5516949644296b8984b5da1a28891b665f4f,SUPPORTING,Supporting repository artifact,tools,.py,OK
tools/run_reference_hpo_grid.py,690,12,2f9771d557966516430738d28369e81cf4a871a66a18c05161edaef018673cf1,SUPPORTING,Supporting repository artifact,tools,.py,OK
tools/run_tournament_reference.py,934,22,882a8515a24c9f7a39e17f6cc0cafd4a6aeda647ac75584523d3f9a6f209eeac,SUPPORTING,Supporting repository artifact,tools,.py,OK
tools/schedule_research_queue.py,911,19,d8ce50f1e5124ada775ce11543d8801b640d5d3492d6755c9a765e28ccbff90c,SUPPORTING,Supporting repository artifact,tools,.py,OK
tools/schema_discovery.py,3920,94,dd4cf0cb54923dc5eb027f88a3f65480a5a28db1d79675a6850cb5f2461c4ecc,SUPPORTING,Supporting repository artifact,tools,.py,OK
tools/validate_acceptance.py,4161,82,5cc254cc3bd0c11e85f67241075a820a1bd91aaaf54c18a8e8275cd2a59145fb,VALIDATION_EVIDENCE,Executable validation/test evidence,tools,.py,OK
tools/validate_architecture.py,5010,133,16e31ee27bd970b8ba002ce304810273daf64961213c08204a33fab52a2614d7,VALIDATION_EVIDENCE,Executable validation/test evidence,tools,.py,OK
tools/validate_backlog.py,5040,77,3593fd55533d29408fc32aa070dfafe581b7dbd67f9e231e517ad4b5e78b6699,VALIDATION_EVIDENCE,Executable validation/test evidence,tools,.py,OK
tools/validate_bas_science.py,4335,46,ada88e6a6a599dbb9ed0cd7cdf13a2590d5b0caf6dbc599fcf632504e536f01c,VALIDATION_EVIDENCE,Executable validation/test evidence,tools,.py,OK
tools/validate_context_intelligence.py,6502,93,98c28785fa782dcf3281e4f4ab2fdddec03f9c2d5c4220da35d949c693fe6292,VALIDATION_EVIDENCE,Executable validation/test evidence,tools,.py,OK
tools/validate_data_research.py,5216,62,c75721d6b55a25b952500a1bab82bba4d725d96b4fad559bfe3a9fbbbfd432d5,VALIDATION_EVIDENCE,Executable validation/test evidence,tools,.py,OK
tools/validate_dependency_policy.py,1389,23,180632045b92985c8e687f263d687a551cf4ca224da6a19d43aab4814e7ccb44,VALIDATION_EVIDENCE,Executable validation/test evidence,tools,.py,OK
tools/validate_entities.py,4328,63,f4293b7cfdc2fcac8394dfe968886f91c08619e82d97b42e280c2f38ee535fc1,VALIDATION_EVIDENCE,Executable validation/test evidence,tools,.py,OK
tools/validate_experimentation.py,7709,134,9178dbfc01db9901fbef68c81023c22362b11b6f87b9bdcdf2f6398e053435ca,VALIDATION_EVIDENCE,Executable validation/test evidence,tools,.py,OK
tools/validate_feature_lifecycle.py,3654,44,54318298439691b85aaf58475bdab33a567bbd28bb94feb24f7bc43e899fed0b,VALIDATION_EVIDENCE,Executable validation/test evidence,tools,.py,OK
tools/validate_feature_registry.py,3732,53,8870145704a1be579171d02554bbd6a2494c652e3038b89b57f6bf07058c8dc7,VALIDATION_EVIDENCE,Executable validation/test evidence,tools,.py,OK
tools/validate_model_architecture.py,4148,59,91ebd4997785819fc9553f3405b8108a475547c75037b40a7fed27f5d763fd8f,VALIDATION_EVIDENCE,Executable validation/test evidence,tools,.py,OK
tools/validate_model_tournament_plan.py,549,11,d95c5ab89fe81696d86603589dbfb6fa9bfaa73a2fa66af2748d1e1009c7d6d5,VALIDATION_EVIDENCE,Executable validation/test evidence,tools,.py,OK
tools/validate_player_intelligence.py,6996,104,18af81922e78b9b619137dc34b8617786bc4e325e24266fcc1ed7a15881803af,VALIDATION_EVIDENCE,Executable validation/test evidence,tools,.py,OK
tools/validate_repository.py,7118,138,669707ea08d1968c80911cf36b1be649a440eedffa97145dfab6f1728895d2c9,VALIDATION_EVIDENCE,Executable validation/test evidence,tools,.py,OK
tools/validate_tamu_specialization.py,5401,57,8560d4db578f9d3838885806fcfc0eadd57ac56acf5d3032bfa6f1e2e2fe7e5d,VALIDATION_EVIDENCE,Executable validation/test evidence,tools,.py,OK
tools/validate_team_state.py,4412,60,56c65ad4b76f4ab6ddae887fab5a3eaa791e844642561822df7fff73ecb59061,VALIDATION_EVIDENCE,Executable validation/test evidence,tools,.py,OK
tools/validate_temporal.py,3900,66,0a39180ec81784d3a2e833af689f41381572554fd29d8ac2f568e3074873e206,VALIDATION_EVIDENCE,Executable validation/test evidence,tools,.py,OK
tools/validate_tournament.py,2046,33,af22fdd9d1f4d4f41ac464a700cdd2b1fb7cbb1aa60574d1e58cf0b453877d0f,VALIDATION_EVIDENCE,Executable validation/test evidence,tools,.py,OK
tools/validate_validation_science.py,4828,95,5aad861f938cdb63c74710822406d0a1c542d189a086b73045b0caf40f6b5011,VALIDATION_EVIDENCE,Executable validation/test evidence,tools,.py,OK
tools/validate_w18_full_rebuild.py,2563,50,739226160c5c328c1d00fc2893d6c9fe674302f6991325bfabce9cb227e6bebc,VALIDATION_EVIDENCE,Executable validation/test evidence,tools,.py,OK
tools/validate_w19_foundation.py,1563,27,6313915bd03e33645d3803fd979c508b48aec29b42b8dc7a387cb7b61a6696a1,VALIDATION_EVIDENCE,Executable validation/test evidence,tools,.py,OK
tools/validate_w20_starter.py,1819,26,5e5f1ef209330993a46fa4e41bc9781607ab658870a7e1e82b88d1c38595893c,VALIDATION_EVIDENCE,Executable validation/test evidence,tools,.py,OK
tools/validate_w21_mlops.py,2559,42,89480ef1c6a5e13e9209b550eca389c1a3dd3d2c8ec2624e888a1182ace67099,VALIDATION_EVIDENCE,Executable validation/test evidence,tools,.py,OK
tools/validate_w22_product.py,4240,101,5674f23b541750cb3666a0e7a9ca92f6031fb09db8fc8ecf88d4fa3761ecae24,VALIDATION_EVIDENCE,Executable validation/test evidence,tools,.py,OK
tools/validate_w23_operations.py,2892,44,2617276993bfe929b8582a8bc572fff98b42736e3790188406e383dc853c29fb,VALIDATION_EVIDENCE,Executable validation/test evidence,tools,.py,OK
tools/validate_w24_readiness.py,4378,71,6b4bfa4ccdbc3c7d3815de81e598f9643b6c052fea1aec8e89f028ec29b15c76,VALIDATION_EVIDENCE,Executable validation/test evidence,tools,.py,OK
tools/validate_w25_final.py,7964,180,40adef306a86e8c07e07e0d6442c70272940217628e9b9518a8c72d1a697f0dc,VALIDATION_EVIDENCE,Executable validation/test evidence,tools,.py,OK
tools/validate_wave_pair.py,3174,69,37e10d8195abb27a18d4ef74630721048526469aee72168dba30305d4372ab6d,VALIDATION_EVIDENCE,Executable validation/test evidence,tools,.py,OK
tools/verify_experiment_replay.py,797,17,3cf8c014c529e7de29bc34796bdf5c56be0682739f79f36ad8022e10f1606789,SUPPORTING,Supporting repository artifact,tools,.py,OK
tools/verify_judging_seal.py,635,16,ec8d35492fb23412d2288d882d32002309f2a56f2329f6cdc543f799dcc47bbd,SUPPORTING,Supporting repository artifact,tools,.py,OK
tools/verify_prior_wave.py,1201,36,4931413bc72b63008b0ff718603844b30935415b446ed9c520da21fe030ae054,SUPPORTING,Supporting repository artifact,tools,.py,OK
tools/verify_replay_inputs.py,732,14,130d2b9cd291718a05f2691c8ebb44fef9d591781e0b110b1500e0c0b427e0a5,SUPPORTING,Supporting repository artifact,tools,.py,OK
