requirement_id,constraint_class,lifecycle_status,acceptance_control_ids,acceptance_state,owner_wave,threshold_refs,evidence_artifact,notes
REQ-635,A,COMPLETE_W18,AC-181,REFERENCE_VERIFIED_W18_REAL_RUNS_PENDING,W18+,,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv,W18 research-governance/reference evidence; no trained empirical winner claimed.
REQ-636,A,COMPLETE_W18,AC-182,REFERENCE_VERIFIED_W18_REAL_RUNS_PENDING,W18+,,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv,W18 research-governance/reference evidence; no trained empirical winner claimed.
REQ-637,A,COMPLETE_W18,AC-183,REFERENCE_VERIFIED_W18_REAL_RUNS_PENDING,W18+,,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv,W18 research-governance/reference evidence; no trained empirical winner claimed.
REQ-638,A,COMPLETE_W18,AC-184,REFERENCE_VERIFIED_W18_REAL_RUNS_PENDING,W18+,,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv,W18 research-governance/reference evidence; no trained empirical winner claimed.
REQ-639,A,COMPLETE_W18,AC-185,REFERENCE_VERIFIED_W18_REAL_RUNS_PENDING,W18+,,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv,W18 research-governance/reference evidence; no trained empirical winner claimed.
REQ-640,A,COMPLETE_W18,AC-186,REFERENCE_VERIFIED_W18_REAL_RUNS_PENDING,W18+,,configs/experiment_research_registry.json;governance/PROTECTED_JUDGING_RULE_SEAL.csv,W18 research-governance/reference evidence; no trained empirical winner claimed.
REQ-641,A,COMPLETE_W18,AC-191,REFERENCE_VERIFIED_W18_CORRECTED_REAL_RUNS_PENDING,W18+,,governance/W18_MASTER_REQUIREMENT_COVERAGE.csv;configs/experiment_research_registry.json,Corrected W18 reference evidence; no trained/protected empirical winner claimed.
REQ-642,A,COMPLETE_W18,AC-191,REFERENCE_VERIFIED_W18_CORRECTED_REAL_RUNS_PENDING,W18+,,governance/W18_MASTER_REQUIREMENT_COVERAGE.csv;configs/experiment_research_registry.json,Corrected W18 reference evidence; no trained/protected empirical winner claimed.
REQ-643,A,COMPLETE_W18,AC-191,REFERENCE_VERIFIED_W18_CORRECTED_REAL_RUNS_PENDING,W18+,,governance/W18_MASTER_REQUIREMENT_COVERAGE.csv;configs/experiment_research_registry.json,Corrected W18 reference evidence; no trained/protected empirical winner claimed.
REQ-644,B,COMPLETE_W18,AC-191,REFERENCE_VERIFIED_W18_CORRECTED_REAL_RUNS_PENDING,W18+,,governance/W18_MASTER_REQUIREMENT_COVERAGE.csv;configs/experiment_research_registry.json,Corrected W18 reference evidence; no trained/protected empirical winner claimed.
REQ-645,B,COMPLETE_W18,AC-191,REFERENCE_VERIFIED_W18_CORRECTED_REAL_RUNS_PENDING,W18+,,governance/W18_MASTER_REQUIREMENT_COVERAGE.csv;configs/experiment_research_registry.json,Corrected W18 reference evidence; no trained/protected empirical winner claimed.
REQ-646,A,COMPLETE_W18,AC-191,REFERENCE_VERIFIED_W18_CORRECTED_REAL_RUNS_PENDING,W18+,,governance/W18_MASTER_REQUIREMENT_COVERAGE.csv;configs/experiment_research_registry.json,Corrected W18 reference evidence; no trained/protected empirical winner claimed.
REQ-647,A,COMPLETE_W18,AC-191,REFERENCE_VERIFIED_W18_CORRECTED_REAL_RUNS_PENDING,W18+,,governance/W18_MASTER_REQUIREMENT_COVERAGE.csv;configs/experiment_research_registry.json,Corrected W18 reference evidence; no trained/protected empirical winner claimed.
REQ-648,A,COMPLETE_W18,AC-192,REFERENCE_VERIFIED_W18_CORRECTED_REAL_RUNS_PENDING,W18+,,governance/W18_MASTER_REQUIREMENT_COVERAGE.csv;configs/experiment_research_registry.json,Corrected W18 reference evidence; no trained/protected empirical winner claimed.
REQ-649,A,COMPLETE_W18,AC-192,REFERENCE_VERIFIED_W18_CORRECTED_REAL_RUNS_PENDING,W18+,,governance/W18_MASTER_REQUIREMENT_COVERAGE.csv;configs/experiment_research_registry.json,Corrected W18 reference evidence; no trained/protected empirical winner claimed.
REQ-650,A,COMPLETE_W18,AC-192,REFERENCE_VERIFIED_W18_CORRECTED_REAL_RUNS_PENDING,W18+,,governance/W18_MASTER_REQUIREMENT_COVERAGE.csv;configs/experiment_research_registry.json,Corrected W18 reference evidence; no trained/protected empirical winner claimed.
REQ-651,A,COMPLETE_W18,AC-192,REFERENCE_VERIFIED_W18_CORRECTED_REAL_RUNS_PENDING,W18+,,governance/W18_MASTER_REQUIREMENT_COVERAGE.csv;configs/experiment_research_registry.json,Corrected W18 reference evidence; no trained/protected empirical winner claimed.
REQ-652,A,COMPLETE_W18,AC-192,REFERENCE_VERIFIED_W18_CORRECTED_REAL_RUNS_PENDING,W18+,,governance/W18_MASTER_REQUIREMENT_COVERAGE.csv;configs/experiment_research_registry.json,Corrected W18 reference evidence; no trained/protected empirical winner claimed.
REQ-653,A,COMPLETE_W18,AC-192,REFERENCE_VERIFIED_W18_CORRECTED_REAL_RUNS_PENDING,W18+,,governance/W18_MASTER_REQUIREMENT_COVERAGE.csv;configs/experiment_research_registry.json,Corrected W18 reference evidence; no trained/protected empirical winner claimed.
REQ-654,A,COMPLETE_W18,AC-192,REFERENCE_VERIFIED_W18_CORRECTED_REAL_RUNS_PENDING,W18+,,governance/W18_MASTER_REQUIREMENT_COVERAGE.csv;configs/experiment_research_registry.json,Corrected W18 reference evidence; no trained/protected empirical winner claimed.
REQ-655,A,COMPLETE_W18,AC-194,REFERENCE_VERIFIED_W18_CORRECTED_REAL_RUNS_PENDING,W18+,,governance/W18_MASTER_REQUIREMENT_COVERAGE.csv;configs/experiment_research_registry.json,Corrected W18 reference evidence; no trained/protected empirical winner claimed.
REQ-656,A,COMPLETE_W18,AC-194,REFERENCE_VERIFIED_W18_CORRECTED_REAL_RUNS_PENDING,W18+,,governance/W18_MASTER_REQUIREMENT_COVERAGE.csv;configs/experiment_research_registry.json,Corrected W18 reference evidence; no trained/protected empirical winner claimed.
REQ-657,A,COMPLETE_W18,AC-194,REFERENCE_VERIFIED_W18_CORRECTED_REAL_RUNS_PENDING,W18+,,governance/W18_MASTER_REQUIREMENT_COVERAGE.csv;configs/experiment_research_registry.json,Corrected W18 reference evidence; no trained/protected empirical winner claimed.
REQ-658,A,COMPLETE_W18,AC-194,REFERENCE_VERIFIED_W18_CORRECTED_REAL_RUNS_PENDING,W18+,,governance/W18_MASTER_REQUIREMENT_COVERAGE.csv;configs/experiment_research_registry.json,Corrected W18 reference evidence; no trained/protected empirical winner claimed.
REQ-659,A,COMPLETE_W18,AC-194,REFERENCE_VERIFIED_W18_CORRECTED_REAL_RUNS_PENDING,W18+,,governance/W18_MASTER_REQUIREMENT_COVERAGE.csv;configs/experiment_research_registry.json,Corrected W18 reference evidence; no trained/protected empirical winner claimed.
REQ-660,A,COMPLETE_W18,AC-194,REFERENCE_VERIFIED_W18_CORRECTED_REAL_RUNS_PENDING,W18+,,governance/W18_MASTER_REQUIREMENT_COVERAGE.csv;configs/experiment_research_registry.json,Corrected W18 reference evidence; no trained/protected empirical winner claimed.
REQ-661,A,COMPLETE_W18,AC-194,REFERENCE_VERIFIED_W18_CORRECTED_REAL_RUNS_PENDING,W18+,,governance/W18_MASTER_REQUIREMENT_COVERAGE.csv;configs/experiment_research_registry.json,Corrected W18 reference evidence; no trained/protected empirical winner claimed.
REQ-662,B,COMPLETE_W18,AC-194,REFERENCE_VERIFIED_W18_CORRECTED_REAL_RUNS_PENDING,W18+,,governance/W18_MASTER_REQUIREMENT_COVERAGE.csv;configs/experiment_research_registry.json,Corrected W18 reference evidence; no trained/protected empirical winner claimed.
REQ-663,B,COMPLETE_W18,AC-194,REFERENCE_VERIFIED_W18_CORRECTED_REAL_RUNS_PENDING,W18+,,governance/W18_MASTER_REQUIREMENT_COVERAGE.csv;configs/experiment_research_registry.json,Corrected W18 reference evidence; no trained/protected empirical winner claimed.
REQ-664,A,COMPLETE_W18,AC-197,REFERENCE_VERIFIED_W18_CORRECTED_REAL_RUNS_PENDING,W18+,,governance/W18_MASTER_REQUIREMENT_COVERAGE.csv;configs/experiment_research_registry.json,Corrected W18 reference evidence; no trained/protected empirical winner claimed.
REQ-665,A,COMPLETE_W18,AC-197,REFERENCE_VERIFIED_W18_CORRECTED_REAL_RUNS_PENDING,W18+,,governance/W18_MASTER_REQUIREMENT_COVERAGE.csv;configs/experiment_research_registry.json,Corrected W18 reference evidence; no trained/protected empirical winner claimed.
REQ-666,A,COMPLETE_W18,AC-197,REFERENCE_VERIFIED_W18_CORRECTED_REAL_RUNS_PENDING,W18+,,governance/W18_MASTER_REQUIREMENT_COVERAGE.csv;configs/experiment_research_registry.json,Corrected W18 reference evidence; no trained/protected empirical winner claimed.
REQ-667,A,COMPLETE_W18,AC-197,REFERENCE_VERIFIED_W18_CORRECTED_REAL_RUNS_PENDING,W18+,,governance/W18_MASTER_REQUIREMENT_COVERAGE.csv;configs/experiment_research_registry.json,Corrected W18 reference evidence; no trained/protected empirical winner claimed.
REQ-668,A,COMPLETE_W18,AC-198,REFERENCE_VERIFIED_W18_CORRECTED_REAL_RUNS_PENDING,W18+,,governance/W18_MASTER_REQUIREMENT_COVERAGE.csv;configs/experiment_research_registry.json,Corrected W18 reference evidence; no trained/protected empirical winner claimed.
REQ-669,A,COMPLETE_W18,AC-198,REFERENCE_VERIFIED_W18_CORRECTED_REAL_RUNS_PENDING,W18+,,governance/W18_MASTER_REQUIREMENT_COVERAGE.csv;configs/experiment_research_registry.json,Corrected W18 reference evidence; no trained/protected empirical winner claimed.
REQ-670,A,COMPLETE_W18,AC-198,REFERENCE_VERIFIED_W18_CORRECTED_REAL_RUNS_PENDING,W18+,,governance/W18_MASTER_REQUIREMENT_COVERAGE.csv;configs/experiment_research_registry.json,Corrected W18 reference evidence; no trained/protected empirical winner claimed.
REQ-671,A,COMPLETE_W18,AC-200,REFERENCE_VERIFIED_W18_CORRECTED_REAL_RUNS_PENDING,W18+,,governance/W18_MASTER_REQUIREMENT_COVERAGE.csv;configs/experiment_research_registry.json,Corrected W18 reference evidence; no trained/protected empirical winner claimed.
REQ-672,A,COMPLETE_W18,AC-200,REFERENCE_VERIFIED_W18_CORRECTED_REAL_RUNS_PENDING,W18+,,governance/W18_MASTER_REQUIREMENT_COVERAGE.csv;configs/experiment_research_registry.json,Corrected W18 reference evidence; no trained/protected empirical winner claimed.
REQ-673,A,COMPLETE_W18,AC-200,REFERENCE_VERIFIED_W18_CORRECTED_REAL_RUNS_PENDING,W18+,,governance/W18_MASTER_REQUIREMENT_COVERAGE.csv;configs/experiment_research_registry.json,Corrected W18 reference evidence; no trained/protected empirical winner claimed.
REQ-674,A,COMPLETE_W18,AC-200,REFERENCE_VERIFIED_W18_CORRECTED_REAL_RUNS_PENDING,W18+,,governance/W18_MASTER_REQUIREMENT_COVERAGE.csv;configs/experiment_research_registry.json,Corrected W18 reference evidence; no trained/protected empirical winner claimed.
REQ-675,A,COMPLETE_W18,AC-200,REFERENCE_VERIFIED_W18_CORRECTED_REAL_RUNS_PENDING,W18+,,governance/W18_MASTER_REQUIREMENT_COVERAGE.csv;configs/experiment_research_registry.json,Corrected W18 reference evidence; no trained/protected empirical winner claimed.
REQ-676,A,COMPLETE_W18,AC-200,REFERENCE_VERIFIED_W18_CORRECTED_REAL_RUNS_PENDING,W18+,,governance/W18_MASTER_REQUIREMENT_COVERAGE.csv;configs/experiment_research_registry.json,Corrected W18 reference evidence; no trained/protected empirical winner claimed.
REQ-677,A,COMPLETE_W18,AC-205,REFERENCE_VERIFIED_W18_CORRECTED_REAL_RUNS_PENDING,W18+,,governance/W18_MASTER_REQUIREMENT_COVERAGE.csv;configs/experiment_research_registry.json,Corrected W18 reference evidence; no trained/protected empirical winner claimed.
REQ-678,A,COMPLETE_W18,AC-205,REFERENCE_VERIFIED_W18_CORRECTED_REAL_RUNS_PENDING,W18+,,governance/W18_MASTER_REQUIREMENT_COVERAGE.csv;configs/experiment_research_registry.json,Corrected W18 reference evidence; no trained/protected empirical winner claimed.
REQ-679,A,COMPLETE_W18,AC-205,REFERENCE_VERIFIED_W18_CORRECTED_REAL_RUNS_PENDING,W18+,,governance/W18_MASTER_REQUIREMENT_COVERAGE.csv;configs/experiment_research_registry.json,Corrected W18 reference evidence; no trained/protected empirical winner claimed.
REQ-680,A,COMPLETE_W18,AC-205,REFERENCE_VERIFIED_W18_CORRECTED_REAL_RUNS_PENDING,W18+,,governance/W18_MASTER_REQUIREMENT_COVERAGE.csv;configs/experiment_research_registry.json,Corrected W18 reference evidence; no trained/protected empirical winner claimed.
REQ-681,A,COMPLETE_W18,AC-209,PASS_W18_FULL_REFERENCE,W18,,docs/94_W18_ACCEPTANCE_TRACEABILITY.md;governance/W18_FULL_REQUIREMENT_TO_ARTIFACT_MATRIX.csv;tests/,Reference/governance implementation verified; real empirical research remains pending W19/W20 materialization.
REQ-682,A,COMPLETE_W18,AC-210,PASS_W18_FULL_REFERENCE,W18,,docs/94_W18_ACCEPTANCE_TRACEABILITY.md;governance/W18_FULL_REQUIREMENT_TO_ARTIFACT_MATRIX.csv;tests/,Reference/governance implementation verified; real empirical research remains pending W19/W20 materialization.
REQ-683,A,COMPLETE_W18,AC-211,PASS_W18_FULL_REFERENCE,W18,,docs/94_W18_ACCEPTANCE_TRACEABILITY.md;governance/W18_FULL_REQUIREMENT_TO_ARTIFACT_MATRIX.csv;tests/,Reference/governance implementation verified; real empirical research remains pending W19/W20 materialization.
REQ-684,A,COMPLETE_W18,AC-212,PASS_W18_FULL_REFERENCE,W18,,docs/94_W18_ACCEPTANCE_TRACEABILITY.md;governance/W18_FULL_REQUIREMENT_TO_ARTIFACT_MATRIX.csv;tests/,Reference/governance implementation verified; real empirical research remains pending W19/W20 materialization.
REQ-685,A,COMPLETE_W18,AC-213,PASS_W18_FULL_REFERENCE,W18,,docs/94_W18_ACCEPTANCE_TRACEABILITY.md;governance/W18_FULL_REQUIREMENT_TO_ARTIFACT_MATRIX.csv;tests/,Reference/governance implementation verified; real empirical research remains pending W19/W20 materialization.
REQ-686,A,COMPLETE_W18,AC-214,PASS_W18_FULL_REFERENCE,W18,,docs/94_W18_ACCEPTANCE_TRACEABILITY.md;governance/W18_FULL_REQUIREMENT_TO_ARTIFACT_MATRIX.csv;tests/,Reference/governance implementation verified; real empirical research remains pending W19/W20 materialization.
REQ-687,B,COMPLETE_W18,AC-215,PASS_W18_FULL_REFERENCE,W18,,docs/94_W18_ACCEPTANCE_TRACEABILITY.md;governance/W18_FULL_REQUIREMENT_TO_ARTIFACT_MATRIX.csv;tests/,Reference/governance implementation verified; real empirical research remains pending W19/W20 materialization.
REQ-688,A,COMPLETE_W18,AC-216,PASS_W18_FULL_REFERENCE,W18,,docs/94_W18_ACCEPTANCE_TRACEABILITY.md;governance/W18_FULL_REQUIREMENT_TO_ARTIFACT_MATRIX.csv;tests/,Reference/governance implementation verified; real empirical research remains pending W19/W20 materialization.
REQ-689,A,COMPLETE_W18,AC-217,PASS_W18_FULL_REFERENCE,W18,,docs/94_W18_ACCEPTANCE_TRACEABILITY.md;governance/W18_FULL_REQUIREMENT_TO_ARTIFACT_MATRIX.csv;tests/,Reference/governance implementation verified; real empirical research remains pending W19/W20 materialization.
REQ-690,A,COMPLETE_W18,AC-218,PASS_W18_FULL_REFERENCE,W18,,docs/94_W18_ACCEPTANCE_TRACEABILITY.md;governance/W18_FULL_REQUIREMENT_TO_ARTIFACT_MATRIX.csv;tests/,Reference/governance implementation verified; real empirical research remains pending W19/W20 materialization.
REQ-691,B,COMPLETE_W18,AC-219,PASS_W18_FULL_REFERENCE,W18,,docs/94_W18_ACCEPTANCE_TRACEABILITY.md;governance/W18_FULL_REQUIREMENT_TO_ARTIFACT_MATRIX.csv;tests/,Reference/governance implementation verified; real empirical research remains pending W19/W20 materialization.
REQ-692,B,COMPLETE_W18,AC-220,PASS_W18_FULL_REFERENCE,W18,,docs/94_W18_ACCEPTANCE_TRACEABILITY.md;governance/W18_FULL_REQUIREMENT_TO_ARTIFACT_MATRIX.csv;tests/,Reference/governance implementation verified; real empirical research remains pending W19/W20 materialization.
REQ-693,A,COMPLETE_W18,AC-221,PASS_W18_FULL_REFERENCE,W18,,docs/94_W18_ACCEPTANCE_TRACEABILITY.md;governance/W18_FULL_REQUIREMENT_TO_ARTIFACT_MATRIX.csv;tests/,Reference/governance implementation verified; real empirical research remains pending W19/W20 materialization.
REQ-694,A,COMPLETE_W18,AC-222,PASS_W18_FULL_REFERENCE,W18,,docs/94_W18_ACCEPTANCE_TRACEABILITY.md;governance/W18_FULL_REQUIREMENT_TO_ARTIFACT_MATRIX.csv;tests/,Reference/governance implementation verified; real empirical research remains pending W19/W20 materialization.
REQ-695,A,COMPLETE_W18,AC-223,PASS_W18_FULL_REFERENCE,W18,,docs/94_W18_ACCEPTANCE_TRACEABILITY.md;governance/W18_FULL_REQUIREMENT_TO_ARTIFACT_MATRIX.csv;tests/,Reference/governance implementation verified; real empirical research remains pending W19/W20 materialization.
REQ-696,B,COMPLETE_W18,AC-224,PASS_W18_FULL_REFERENCE,W18,,docs/94_W18_ACCEPTANCE_TRACEABILITY.md;governance/W18_FULL_REQUIREMENT_TO_ARTIFACT_MATRIX.csv;tests/,Reference/governance implementation verified; real empirical research remains pending W19/W20 materialization.
REQ-697,A,COMPLETE_W18,AC-225,PASS_W18_FULL_REFERENCE,W18,,docs/94_W18_ACCEPTANCE_TRACEABILITY.md;governance/W18_FULL_REQUIREMENT_TO_ARTIFACT_MATRIX.csv;tests/,Reference/governance implementation verified; real empirical research remains pending W19/W20 materialization.
REQ-698,A,COMPLETE_W18,AC-226,PASS_W18_FULL_REFERENCE,W18,,docs/94_W18_ACCEPTANCE_TRACEABILITY.md;governance/W18_FULL_REQUIREMENT_TO_ARTIFACT_MATRIX.csv;tests/,Reference/governance implementation verified; real empirical research remains pending W19/W20 materialization.
REQ-699,A,COMPLETE_W18,AC-227,PASS_W18_FULL_REFERENCE,W18,,docs/94_W18_ACCEPTANCE_TRACEABILITY.md;governance/W18_FULL_REQUIREMENT_TO_ARTIFACT_MATRIX.csv;tests/,Reference/governance implementation verified; real empirical research remains pending W19/W20 materialization.
REQ-700,A,COMPLETE_W18,AC-228,PASS_W18_FULL_REFERENCE,W18,,docs/94_W18_ACCEPTANCE_TRACEABILITY.md;governance/W18_FULL_REQUIREMENT_TO_ARTIFACT_MATRIX.csv;tests/,Reference/governance implementation verified; real empirical research remains pending W19/W20 materialization.
REQ-701,A,COMPLETE_W19,AC-008;AC-055;AC-056,VERIFIED_W19_FUNCTIONAL_STARTER,W19,,docs/101_W19_FOUNDATION_IMPLEMENTATION.md;tests/test_w19_foundation.py,W19 executable starter evidence; no empirical model/feature claim.
REQ-702,A,COMPLETE_W19,AC-055;AC-056,VERIFIED_W19_FUNCTIONAL_STARTER,W19,,docs/101_W19_FOUNDATION_IMPLEMENTATION.md;tests/test_w19_foundation.py,W19 executable starter evidence; no empirical model/feature claim.
REQ-703,A,COMPLETE_W19,AC-008;AC-055;AC-056,VERIFIED_W19_FUNCTIONAL_STARTER,W19,,docs/101_W19_FOUNDATION_IMPLEMENTATION.md;tests/test_w19_foundation.py,W19 executable starter evidence; no empirical model/feature claim.
REQ-704,A,COMPLETE_W19,AC-008;AC-055;AC-056,VERIFIED_W19_FUNCTIONAL_STARTER,W19,,docs/101_W19_FOUNDATION_IMPLEMENTATION.md;tests/test_w19_foundation.py,W19 executable starter evidence; no empirical model/feature claim.
REQ-705,A,COMPLETE_W19,AC-008;AC-055;AC-056,VERIFIED_W19_FUNCTIONAL_STARTER,W19,,docs/101_W19_FOUNDATION_IMPLEMENTATION.md;tests/test_w19_foundation.py,W19 executable starter evidence; no empirical model/feature claim.
REQ-706,A,COMPLETE_W20,AC-022;AC-055;AC-056,VERIFIED_W20_FUNCTIONAL_STARTER,W20,,docs/103_W20_MODEL_CALIBRATION_BAS_IMPLEMENTATION.md;tests/test_w20_model_starter.py,Executable starter evidence; protected empirical results not inspected.
REQ-707,A,COMPLETE_W20,AC-022;AC-025;AC-026;AC-055;AC-056,VERIFIED_W20_FUNCTIONAL_STARTER,W20,,docs/103_W20_MODEL_CALIBRATION_BAS_IMPLEMENTATION.md;tests/test_w20_model_starter.py,Executable starter evidence; protected empirical results not inspected.
REQ-708,B,COMPLETE_W20,AC-022;AC-055;AC-056,VERIFIED_W20_FUNCTIONAL_STARTER,W20,,docs/103_W20_MODEL_CALIBRATION_BAS_IMPLEMENTATION.md;tests/test_w20_model_starter.py,Executable starter evidence; protected empirical results not inspected.
REQ-709,A,COMPLETE_W20,AC-022;AC-033;AC-034;AC-035;AC-055;AC-056,VERIFIED_W20_FUNCTIONAL_STARTER,W20,,docs/103_W20_MODEL_CALIBRATION_BAS_IMPLEMENTATION.md;tests/test_w20_model_starter.py,Executable starter evidence; protected empirical results not inspected.
REQ-710,A,COMPLETE_W20,AC-033;AC-055;AC-056,VERIFIED_W20_FUNCTIONAL_STARTER,W20,,docs/103_W20_MODEL_CALIBRATION_BAS_IMPLEMENTATION.md;tests/test_w20_model_starter.py,Executable starter evidence; protected empirical results not inspected.
REQ-711,A,COMPLETE_W20,AC-028;AC-033;AC-055;AC-056,VERIFIED_W20_FUNCTIONAL_STARTER,W20,,docs/103_W20_MODEL_CALIBRATION_BAS_IMPLEMENTATION.md;tests/test_w20_model_starter.py,Executable starter evidence; protected empirical results not inspected.
REQ-712,A,COMPLETE_W20,AC-030;AC-033;AC-055;AC-056,VERIFIED_W20_FUNCTIONAL_STARTER,W20,,docs/103_W20_MODEL_CALIBRATION_BAS_IMPLEMENTATION.md;tests/test_w20_model_starter.py,Executable starter evidence; protected empirical results not inspected.
REQ-713,A,COMPLETE_W20,AC-022;AC-028;AC-030;AC-033;AC-055;AC-056,VERIFIED_W20_FUNCTIONAL_STARTER,W20,,docs/103_W20_MODEL_CALIBRATION_BAS_IMPLEMENTATION.md;tests/test_w20_model_starter.py,Executable starter evidence; protected empirical results not inspected.
REQ-714,A,COMPLETE_W21,AC-036;AC-055;AC-056,VERIFIED_W21_FUNCTIONAL_STARTER,W21,,src/aggie_analytics/orchestration/checkpoints.py;src/aggie_analytics/orchestration/weekly.py;tests/test_w21_weekly_mlops.py,Executable W21 starter evidence. No protected empirical metric is exposed to the research/orchestration search plane.
REQ-715,A,COMPLETE_W21,AC-020;AC-036;AC-055;AC-056,VERIFIED_W21_FUNCTIONAL_STARTER,W21,,src/aggie_analytics/orchestration/weekly.py;tests/test_w21_weekly_mlops.py,Executable W21 starter evidence. No protected empirical metric is exposed to the research/orchestration search plane.
REQ-716,B,COMPLETE_W21,AC-032;AC-055;AC-056,VERIFIED_W21_FUNCTIONAL_STARTER,W21,,docs/105_W21_AUTONOMOUS_WEEKLY_MLOPS.md;src/aggie_analytics/orchestration/weekly.py,Executable W21 starter evidence. No protected empirical metric is exposed to the research/orchestration search plane.
REQ-717,A,COMPLETE_W21,AC-031;AC-055;AC-056,VERIFIED_W21_FUNCTIONAL_STARTER,W21,,src/aggie_analytics/orchestration/promotion.py;tests/test_w21_weekly_mlops.py,Executable W21 starter evidence. No protected empirical metric is exposed to the research/orchestration search plane.
REQ-718,A,COMPLETE_W21,AC-031;AC-039;AC-055;AC-056,VERIFIED_W21_FUNCTIONAL_STARTER,W21,,src/aggie_analytics/orchestration/promotion.py;tests/test_w21_weekly_mlops.py,Executable W21 starter evidence. No protected empirical metric is exposed to the research/orchestration search plane.
REQ-719,A,COMPLETE_W21,AC-033;AC-037;AC-055;AC-056,VERIFIED_W21_FUNCTIONAL_STARTER,W21,,src/aggie_analytics/orchestration/publication.py;tests/test_w21_weekly_mlops.py,Executable W21 starter evidence. No protected empirical metric is exposed to the research/orchestration search plane.
REQ-720,A,COMPLETE_W21,AC-033;AC-039;AC-055;AC-056,VERIFIED_W21_FUNCTIONAL_STARTER,W21,,src/aggie_analytics/orchestration/postmortem.py;tests/test_w21_weekly_mlops.py,Executable W21 starter evidence. No protected empirical metric is exposed to the research/orchestration search plane.
REQ-721,A,COMPLETE_W21,AC-031;AC-033;AC-034;AC-035;AC-036;AC-037;AC-038;AC-039;AC-055;AC-056,VERIFIED_W21_FUNCTIONAL_STARTER,W21,,tools/validate_w21_mlops.py;governance/W21_VALIDATION_REPORT.md;tests/test_w21_weekly_mlops.py,Executable W21 starter evidence. No protected empirical metric is exposed to the research/orchestration search plane.
REQ-722,A,COMPLETE_W22,AC-046;AC-055;AC-056,VERIFIED_W22_FUNCTIONAL_STARTER,W22+,,src/aggie_analytics/product/service.py;tools/validate_w22_product.py,Executable W22 snapshot-only serving evidence.
REQ-723,A,COMPLETE_W22,AC-033;AC-046;AC-055;AC-056,VERIFIED_W22_FUNCTIONAL_STARTER,W22+,,docs/product/API_CONTRACT.md;tests/test_w22_product_serving.py,Executable W22 API/lane evidence.
REQ-724,A,COMPLETE_W22,AC-037;AC-055;AC-056,VERIFIED_W22_FUNCTIONAL_STARTER_THRESHOLD_TBD,W22+,THR-010,src/aggie_analytics/product/freshness.py;tests/test_w22_product_serving.py,Stale visibility is tested; production threshold remains intentionally TBD.
REQ-725,A,COMPLETE_W22,AC-033;AC-037;AC-055;AC-056,VERIFIED_W22_FUNCTIONAL_STARTER,W22+,,src/aggie_analytics/product/service.py;src/aggie_analytics/product/static/index.html,Product surfaces are executable; real upstream evidence quality remains separate.
REQ-726,A,COMPLETE_W22,AC-046;AC-055;AC-056,VERIFIED_W22_FUNCTIONAL_STARTER,W22+,,src/aggie_analytics/product/explainability.py;tests/test_w22_product_serving.py,Precomputed/non-causal serving boundary tested.
REQ-727,A,COMPLETE_W22,AC-033;AC-046;AC-055;AC-056,VERIFIED_W22_FUNCTIONAL_STARTER,W22+,,src/aggie_analytics/product/service.py;tests/test_w22_product_serving.py,Model/feature/data/source lineage exposed from immutable snapshot.
REQ-728,B,COMPLETE_W22,AC-046;AC-055;AC-056,VERIFIED_W22_ARCHITECTURE_DECISION,W22-W23,,docs/product/FRAMEWORK_DECISION.md;pyproject.toml,FastAPI optional adapter; Streamlit/React remain alternatives.
REQ-729,A,COMPLETE_W22,AC-033;AC-037;AC-046;AC-055;AC-056,VERIFIED_W22_FUNCTIONAL_STARTER,W22,,tools/validate_w22_product.py;governance/W22_VALIDATION_REPORT.md;tests/test_w22_product_serving.py,Executable W22 product gate evidence.
REQ-730,A,COMPLETE_W23,AC-002;AC-041;AC-055;AC-056,VERIFIED_W23_REFERENCE_CI,W23+,,.github/workflows/ci.yml;requirements/product.lock,Core/product CI and pin policy implemented; hosted runs occur after repository push.
REQ-731,A,COMPLETE_W23,AC-042;AC-055;AC-056,VERIFIED_W23_REFERENCE,W23+,,src/aggie_analytics/operations/observability.py;tests/test_w23_operations.py,Redaction/structured telemetry tests pass.
REQ-732,A,COMPLETE_W23,AC-034;AC-055;AC-056,VERIFIED_W23_REFERENCE,W23+,,src/aggie_analytics/operations/environment.py;tools/capture_runtime_manifest.py,Runtime manifest captures version evidence with safe env allowlist.
REQ-733,A,BLOCKED_TARGET_HARDWARE_W23,AC-038;AC-055;AC-056,BLOCKED_W23_TARGET_HARDWARE,W23,THR-011;THR-012,governance/W23_NON_TARGET_BENCHMARK_SMOKE.json;docs/operations/TARGET_HARDWARE_BENCHMARK.md,Harness implemented; current smoke is explicitly non-authoritative.
REQ-734,A,COMPLETE_W23,AC-039;AC-040;AC-055;AC-056,VERIFIED_W23_REFERENCE,W23+,,src/aggie_analytics/operations/backup.py;tests/test_w23_operations.py,Round-trip/tamper/path-safe restore reference evidence.
