raw_field_id,source_id,source,dataset_or_model,field_path,grain,documented_type,observed_type,description,feature_family,raw_temporal_class,normalized_temporal_class,usage_class,leakage_review,classification_origin,classification_preserved,population_missingness_status,sample_missingness_name_match_count,sample_missingness_caveat,join_role,handoff_state,w10_candidate_experiment_allowed,pit_gateway_required,source_access_priority,source_license_status,source_redistribution_status,notes
RF-000545,SRC-001,SportsDataverse,adv_passing,YPA,one row per passer,double,UNMATERIALIZED_OR_NOT_SCANNED,Yards per attempt: mean receiving yards across this passer's attempts.,other,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000546,SRC-001,SportsDataverse,adv_passing,EPA,one row per passer,double,UNMATERIALIZED_OR_NOT_SCANNED,Total Expected Points Added summed over this passer's plays.,advanced_efficiency_probability,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,1,NAME_MATCH_ONLY_NOT_POPULATION_EVIDENCE,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000547,SRC-001,SportsDataverse,adv_passing,EPA_per_Play,one row per passer,double,UNMATERIALIZED_OR_NOT_SCANNED,Mean EPA per play for this passer.,advanced_efficiency_probability,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000548,SRC-001,SportsDataverse,adv_passing,WPA,one row per passer,double,UNMATERIALIZED_OR_NOT_SCANNED,Total Win Probability Added summed over this passer's plays.,advanced_efficiency_probability,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000549,SRC-001,SportsDataverse,adv_passing,SR,one row per passer,double,UNMATERIALIZED_OR_NOT_SCANNED,Success rate: mean of the EPA-based success indicator (share of plays with positive EPA-success) for this passer.,other,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000550,SRC-001,SportsDataverse,adv_passing,Sck,one row per passer,integer,UNMATERIALIZED_OR_NOT_SCANNED,Sacks taken on this passer's dropbacks.,other,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000551,SRC-001,SportsDataverse,adv_passing,qbr_epa,one row per passer,double,UNMATERIALIZED_OR_NOT_SCANNED,"Weighted clipped-EPA component used in the QBR computation (per-play qbr_epa weighted by play weight, summed and normalized) for this passer.",passing_receiving,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,1,NAME_MATCH_ONLY_NOT_POPULATION_EVIDENCE,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000552,SRC-001,SportsDataverse,adv_passing,sack_epa,one row per passer,double,UNMATERIALIZED_OR_NOT_SCANNED,Weighted QBR-EPA contribution from non-fumble sack plays; NA when the passer took no qualifying sacks.,advanced_efficiency_probability,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000553,SRC-001,SportsDataverse,adv_passing,pass_epa,one row per passer,double,UNMATERIALIZED_OR_NOT_SCANNED,Weighted QBR-EPA contribution from pass plays for this passer.,passing_receiving,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000554,SRC-001,SportsDataverse,adv_passing,rush_epa,one row per passer,double,UNMATERIALIZED_OR_NOT_SCANNED,Weighted QBR-EPA contribution from this passer's rush plays; NA when he had no rushes.,rushing,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,1,NAME_MATCH_ONLY_NOT_POPULATION_EVIDENCE,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000555,SRC-001,SportsDataverse,adv_passing,pen_epa,one row per passer,double,UNMATERIALIZED_OR_NOT_SCANNED,Weighted QBR-EPA contribution from penalty plays; NA when no penalty plays applied (often all-NA in a game).,penalties,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000556,SRC-001,SportsDataverse,adv_passing,spread,one row per passer,double,UNMATERIALIZED_OR_NOT_SCANNED,"Pregame point spread from the passer's team perspective (start.pos_team_spread), used as a QBR model feature.",market_betting,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000557,SRC-001,SportsDataverse,adv_passing,exp_qbr,one row per passer,double,UNMATERIALIZED_OR_NOT_SCANNED,Expected QBR (0-100) predicted by the XGBoost QBR model from the QBR-EPA features for this passer.,passing_receiving,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000558,SRC-001,SportsDataverse,adv_rushing,game_id,one row per rusher,integer,UNMATERIALIZED_OR_NOT_SCANNED,"ESPN game id stamped by the season-compile reshape (from g[""id""]/g[""gameId""], e.g. 401628455); identifies the game each rusher row belongs to.",identity_metadata,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,JOIN_OR_METADATA,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,8,NAME_MATCH_ONLY_NOT_POPULATION_EVIDENCE,JOIN_OR_METADATA,EVIDENCE_OR_METADATA_ONLY,false,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000559,SRC-001,SportsDataverse,adv_rushing,season,one row per rusher,integer,UNMATERIALIZED_OR_NOT_SCANNED,"Season year stamped by the reshape (from g[""season""], e.g. 2024).",other,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,10,NAME_MATCH_ONLY_NOT_POPULATION_EVIDENCE,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000560,SRC-001,SportsDataverse,adv_rushing,week,one row per rusher,integer,UNMATERIALIZED_OR_NOT_SCANNED,"Week number stamped by the reshape (from g[""week""], e.g. 1); present because rows are bound across a full season.",other,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,5,NAME_MATCH_ONLY_NOT_POPULATION_EVIDENCE,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000561,SRC-001,SportsDataverse,adv_rushing,pos_team,one row per rusher,integer,UNMATERIALIZED_OR_NOT_SCANNED,"ESPN team id of the rusher's offense (possession team); cast to Int32 in the source. Distinct per game (e.g. 194, 2006).",identity_metadata,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,JOIN_OR_METADATA,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,JOIN_OR_METADATA,EVIDENCE_OR_METADATA_ONLY,false,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000562,SRC-001,SportsDataverse,adv_rushing,rusher_player_name,one row per rusher,character,UNMATERIALIZED_OR_NOT_SCANNED,Rusher's full name (whitespace-stripped). May be null upstream when the play participant name is missing.,rushing,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,1,NAME_MATCH_ONLY_NOT_POPULATION_EVIDENCE,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000563,SRC-001,SportsDataverse,adv_rushing,Car,one row per rusher,integer,UNMATERIALIZED_OR_NOT_SCANNED,Carries: count of rush plays attributed to the rusher (sum of the per-play rush flag).,other,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000564,SRC-001,SportsDataverse,adv_rushing,Yds,one row per rusher,double,UNMATERIALIZED_OR_NOT_SCANNED,Total rushing yards (sum of per-play yds_rushed).,other,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000565,SRC-001,SportsDataverse,adv_rushing,Rush_TD,one row per rusher,integer,UNMATERIALIZED_OR_NOT_SCANNED,Rushing touchdowns (sum of the per-play rush_td flag).,rushing,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000566,SRC-001,SportsDataverse,adv_rushing,YPC,one row per rusher,double,UNMATERIALIZED_OR_NOT_SCANNED,"Yards per carry: mean of per-play yds_rushed, rounded to 2 decimals.",other,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000567,SRC-001,SportsDataverse,adv_rushing,EPA,one row per rusher,double,UNMATERIALIZED_OR_NOT_SCANNED,Total Expected Points Added on the rusher's rush plays (sum of per-play EPA).,advanced_efficiency_probability,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,1,NAME_MATCH_ONLY_NOT_POPULATION_EVIDENCE,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000568,SRC-001,SportsDataverse,adv_rushing,EPA_per_Play,one row per rusher,double,UNMATERIALIZED_OR_NOT_SCANNED,"Mean Expected Points Added per rush play, rounded to 2 decimals.",advanced_efficiency_probability,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000569,SRC-001,SportsDataverse,adv_rushing,WPA,one row per rusher,double,UNMATERIALIZED_OR_NOT_SCANNED,Total Win Probability Added on the rusher's rush plays (sum of per-play wpa).,advanced_efficiency_probability,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000570,SRC-001,SportsDataverse,adv_rushing,SR,one row per rusher,double,UNMATERIALIZED_OR_NOT_SCANNED,Success rate: mean of the per-play EPA_success indicator (fraction of carries that were successful).,other,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000571,SRC-001,SportsDataverse,adv_rushing,Fum,one row per rusher,integer,UNMATERIALIZED_OR_NOT_SCANNED,Fumbles on rush plays (sum of per-play fumble_vec).,other,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000572,SRC-001,SportsDataverse,adv_rushing,Fum_Lost,one row per rusher,integer,UNMATERIALIZED_OR_NOT_SCANNED,Fumbles lost on rush plays (sum of per-play fumble_lost).,other,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000573,SRC-001,SportsDataverse,adv_receiving,game_id,one row per receiver,integer,UNMATERIALIZED_OR_NOT_SCANNED,"ESPN game/event ID, stamped onto every row during the season-wide reshape.",identity_metadata,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,JOIN_OR_METADATA,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,8,NAME_MATCH_ONLY_NOT_POPULATION_EVIDENCE,JOIN_OR_METADATA,EVIDENCE_OR_METADATA_ONLY,false,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000574,SRC-001,SportsDataverse,adv_receiving,season,one row per receiver,integer,UNMATERIALIZED_OR_NOT_SCANNED,"Season year (e.g. 2024, 2026), stamped during the reshape.",other,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,10,NAME_MATCH_ONLY_NOT_POPULATION_EVIDENCE,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000575,SRC-001,SportsDataverse,adv_receiving,pos_team,one row per receiver,integer,UNMATERIALIZED_OR_NOT_SCANNED,ESPN team ID of the receiver's (offensive/possession) team for this game.,identity_metadata,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,JOIN_OR_METADATA,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,JOIN_OR_METADATA,EVIDENCE_OR_METADATA_ONLY,false,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
RF-000576,SRC-001,SportsDataverse,adv_receiving,receiver_player_name,one row per receiver,character,UNMATERIALIZED_OR_NOT_SCANNED,Receiver's player name (trimmed). May be NA when the target play has no identifiable receiver.,passing_receiving,HISTORICAL_GAME_OUTPUT_USE_VIA_PRIOR_GAME_AGGREGATION,HISTORICAL_AGGREGATE_ONLY,CANDIDATE_OR_DERIVED,REQUIRED,RECON_UNIFIED_TEMPORAL_FIELD_REGISTRY_v1.2,true,UNMEASURED_UNTIL_SOURCE_MATERIALIZATION,0,NO_DIRECT_SAMPLE_EVIDENCE_LINKED,NON_JOIN_OR_REVIEW,PIT_HISTORICAL_AGGREGATION_INPUT,true,true,PRIMARY,PUBLIC_REPOSITORY_UPSTREAM_TERMS_REVIEW,DERIVED_PUBLIC_REPO_REVIEW,W09 raw-field metadata only; no production feature adoption.
