id,section,section_title,obligation,status,evidence,validation,verification_note
MPR-30-005,30,MEANINGFUL PROGRESS RULE,Record a concise progress checkpoint and next concrete action.,CONTROL_IMPLEMENTED,instructions/06_TASK_EXECUTION_AND_MEANINGFUL_PROGRESS.md;instructions/templates/TASK_EXECUTION_PACKET.md;instructions/04_AUTONOMOUS_OPERATING_CONTRACT.md,VAL-MEANINGFUL-PROGRESS;VAL-EXECUTION-LOOP,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-31-001,31,ANTI-LOOP POLICY,"Define loop signals including repeated commands, reverted edits, unchanged failures, cleanup loops, install loops, and document rereading without new information.",CONTROL_IMPLEMENTED,instructions/17_BLOCKERS_LOOPS_OVERENGINEERING_AND_RECOVERY.md;instructions/policies/loop_and_retry_policy.json;instructions/runbooks/AGENT_LOOP_RECOVERY.md;instructions/18_OPERATIONAL_RUNBOOKS.md,VAL-LOOP-POLICY;VAL-BLOCKER-POLICY;VAL-OVERENGINEERING,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-31-002,31,ANTI-LOOP POLICY,Do not repeat the exact failed command indefinitely.,CONTROL_IMPLEMENTED,instructions/17_BLOCKERS_LOOPS_OVERENGINEERING_AND_RECOVERY.md;instructions/policies/loop_and_retry_policy.json;instructions/runbooks/AGENT_LOOP_RECOVERY.md,VAL-LOOP-POLICY,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-31-003,31,ANTI-LOOP POLICY,Retry a plausible transient failure at most once unchanged.,CONTROL_IMPLEMENTED,instructions/17_BLOCKERS_LOOPS_OVERENGINEERING_AND_RECOVERY.md;instructions/policies/loop_and_retry_policy.json;instructions/runbooks/AGENT_LOOP_RECOVERY.md;instructions/18_OPERATIONAL_RUNBOOKS.md,VAL-LOOP-POLICY;VAL-BLOCKER-POLICY;VAL-OVERENGINEERING,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-31-004,31,ANTI-LOOP POLICY,Diagnose repeated failure before retrying.,CONTROL_IMPLEMENTED,instructions/17_BLOCKERS_LOOPS_OVERENGINEERING_AND_RECOVERY.md;instructions/policies/loop_and_retry_policy.json;instructions/runbooks/AGENT_LOOP_RECOVERY.md,VAL-LOOP-POLICY,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-31-005,31,ANTI-LOOP POLICY,Change hypothesis or approach instead of repeating unchanged work.,CONTROL_IMPLEMENTED,instructions/17_BLOCKERS_LOOPS_OVERENGINEERING_AND_RECOVERY.md;instructions/policies/loop_and_retry_policy.json;instructions/runbooks/AGENT_LOOP_RECOVERY.md,VAL-LOOP-POLICY,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-31-006,31,ANTI-LOOP POLICY,Track blocker and attempted resolutions.,CONTROL_IMPLEMENTED,instructions/17_BLOCKERS_LOOPS_OVERENGINEERING_AND_RECOVERY.md;instructions/policies/loop_and_retry_policy.json;instructions/runbooks/AGENT_LOOP_RECOVERY.md;instructions/18_OPERATIONAL_RUNBOOKS.md,VAL-LOOP-POLICY;VAL-BLOCKER-POLICY;VAL-OVERENGINEERING,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-31-007,31,ANTI-LOOP POLICY,"After several genuinely different failures, classify as blocked.",CONTROL_IMPLEMENTED,instructions/17_BLOCKERS_LOOPS_OVERENGINEERING_AND_RECOVERY.md;instructions/policies/loop_and_retry_policy.json;instructions/runbooks/AGENT_LOOP_RECOVERY.md;instructions/18_OPERATIONAL_RUNBOOKS.md,VAL-LOOP-POLICY;VAL-BLOCKER-POLICY;VAL-OVERENGINEERING,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-31-008,31,ANTI-LOOP POLICY,Move to independent Ready work when available.,CONTROL_IMPLEMENTED,instructions/17_BLOCKERS_LOOPS_OVERENGINEERING_AND_RECOVERY.md;instructions/policies/loop_and_retry_policy.json;instructions/runbooks/AGENT_LOOP_RECOVERY.md,VAL-LOOP-POLICY,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-31-009,31,ANTI-LOOP POLICY,Produce a concise blocker state rather than fake housekeeping when no work is Ready.,CONTROL_IMPLEMENTED,instructions/17_BLOCKERS_LOOPS_OVERENGINEERING_AND_RECOVERY.md;instructions/policies/loop_and_retry_policy.json;instructions/runbooks/AGENT_LOOP_RECOVERY.md;instructions/18_OPERATIONAL_RUNBOOKS.md,VAL-LOOP-POLICY;VAL-BLOCKER-POLICY;VAL-OVERENGINEERING,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-31-010,31,ANTI-LOOP POLICY,Provide a Loop Recovery Runbook.,CONTROL_IMPLEMENTED,instructions/17_BLOCKERS_LOOPS_OVERENGINEERING_AND_RECOVERY.md;instructions/policies/loop_and_retry_policy.json;instructions/runbooks/AGENT_LOOP_RECOVERY.md;instructions/18_OPERATIONAL_RUNBOOKS.md,VAL-LOOP-POLICY;VAL-BLOCKER-POLICY;VAL-OVERENGINEERING,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-32-001,32,ANTI-OVERENGINEERING POLICY,Apply YAGNI and evidence-first design.,CONTROL_IMPLEMENTED,instructions/17_BLOCKERS_LOOPS_OVERENGINEERING_AND_RECOVERY.md;instructions/04_AUTONOMOUS_OPERATING_CONTRACT.md;instructions/18_OPERATIONAL_RUNBOOKS.md;instructions/policies/loop_and_retry_policy.json,VAL-OVERENGINEERING;VAL-LOOP-POLICY;VAL-BLOCKER-POLICY,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-32-002,32,ANTI-OVERENGINEERING POLICY,"Do not introduce frameworks, services, databases, queues, abstractions, build systems, distributed infrastructure, agents, orchestration, complex models, schemas, or harnesses without a current requirement.",CONTROL_IMPLEMENTED,instructions/17_BLOCKERS_LOOPS_OVERENGINEERING_AND_RECOVERY.md;instructions/04_AUTONOMOUS_OPERATING_CONTRACT.md,VAL-OVERENGINEERING,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-32-003,32,ANTI-OVERENGINEERING POLICY,"Require a current requirement, simpler-alternative analysis, measurable benefit, maintenance-cost analysis, and simplicity check before significant complexity.",CONTROL_IMPLEMENTED,instructions/17_BLOCKERS_LOOPS_OVERENGINEERING_AND_RECOVERY.md;instructions/04_AUTONOMOUS_OPERATING_CONTRACT.md,VAL-OVERENGINEERING,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-32-004,32,ANTI-OVERENGINEERING POLICY,Prefer the smallest architecture that satisfies current requirements and preserves reasonable extension points.,CONTROL_IMPLEMENTED,instructions/17_BLOCKERS_LOOPS_OVERENGINEERING_AND_RECOVERY.md;instructions/04_AUTONOMOUS_OPERATING_CONTRACT.md;instructions/15_ARCHITECTURE_DOCUMENTATION_RELEASE_AND_ROLLBACK.md;instructions/templates/ARCHITECTURE_CHANGE_PROPOSAL.md;instructions/templates/RELEASE_READINESS_CHECKLIST.md,VAL-OVERENGINEERING;VAL-ARCHITECTURE-CHANGE;VAL-DOCUMENTATION-POLICY,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-32-005,32,ANTI-OVERENGINEERING POLICY,Avoid broad refactors unrelated to the active issue.,CONTROL_IMPLEMENTED,instructions/17_BLOCKERS_LOOPS_OVERENGINEERING_AND_RECOVERY.md;instructions/04_AUTONOMOUS_OPERATING_CONTRACT.md,VAL-OVERENGINEERING,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-32-006,32,ANTI-OVERENGINEERING POLICY,Do not rewrite working code merely for stylistic preference.,CONTROL_IMPLEMENTED,instructions/17_BLOCKERS_LOOPS_OVERENGINEERING_AND_RECOVERY.md;instructions/04_AUTONOMOUS_OPERATING_CONTRACT.md,VAL-OVERENGINEERING,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-32-007,32,ANTI-OVERENGINEERING POLICY,Apply the anti-overengineering gate to instruction-system changes themselves.,CONTROL_IMPLEMENTED,instructions/17_BLOCKERS_LOOPS_OVERENGINEERING_AND_RECOVERY.md;instructions/04_AUTONOMOUS_OPERATING_CONTRACT.md;instructions/18_OPERATIONAL_RUNBOOKS.md;instructions/policies/loop_and_retry_policy.json,VAL-OVERENGINEERING;VAL-LOOP-POLICY;VAL-BLOCKER-POLICY,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-33-001,33,BASELINES BEFORE COMPLEXITY,Require simple baselines before advanced models.,CONTROL_IMPLEMENTED,instructions/05_TASK_SELECTION_AND_SEQUENCING.md;instructions/14_DATA_ML_PIT_PROVENANCE_AND_EVALUATION.md;instructions/policies/protected_scope_policy.json;governance/PROTECTED_ACCEPTANCE_RULES.md,VAL-ML-GOVERNANCE;VAL-PROTECTED,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-33-002,33,BASELINES BEFORE COMPLEXITY,Require chronological validation and calibration before promotion.,CONTROL_IMPLEMENTED,instructions/05_TASK_SELECTION_AND_SEQUENCING.md;instructions/14_DATA_ML_PIT_PROVENANCE_AND_EVALUATION.md;instructions/12_CI_TESTING_EVIDENCE_AND_DEFINITION_OF_DONE.md;instructions/policies/definition_of_done.json;instructions/catalogs/validation_command_catalog.json;instructions/policies/protected_scope_policy.json;governance/PROTECTED_ACCEPTANCE_RULES.md,VAL-ML-GOVERNANCE;VAL-TESTING-POLICY;VAL-DOD;VAL-PROTECTED,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-33-003,33,BASELINES BEFORE COMPLEXITY,Require empirical evidence before challengers replace baselines.,CONTROL_IMPLEMENTED,instructions/05_TASK_SELECTION_AND_SEQUENCING.md;instructions/14_DATA_ML_PIT_PROVENANCE_AND_EVALUATION.md;instructions/policies/protected_scope_policy.json;governance/PROTECTED_ACCEPTANCE_RULES.md,VAL-ML-GOVERNANCE;VAL-PROTECTED,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-33-004,33,BASELINES BEFORE COMPLEXITY,Do not jump directly to neural/graph sophistication.,CONTROL_IMPLEMENTED,instructions/05_TASK_SELECTION_AND_SEQUENCING.md;instructions/14_DATA_ML_PIT_PROVENANCE_AND_EVALUATION.md;instructions/policies/protected_scope_policy.json;governance/PROTECTED_ACCEPTANCE_RULES.md,VAL-ML-GOVERNANCE;VAL-PROTECTED,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-33-005,33,BASELINES BEFORE COMPLEXITY,Require complexity to outperform strong simpler baselines under protected evaluation.,CONTROL_IMPLEMENTED,instructions/05_TASK_SELECTION_AND_SEQUENCING.md;instructions/14_DATA_ML_PIT_PROVENANCE_AND_EVALUATION.md;instructions/policies/protected_scope_policy.json;governance/PROTECTED_ACCEPTANCE_RULES.md,VAL-ML-GOVERNANCE;VAL-PROTECTED,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-33-006,33,BASELINES BEFORE COMPLEXITY,Treat null results as valid.,CONTROL_IMPLEMENTED,instructions/05_TASK_SELECTION_AND_SEQUENCING.md;instructions/14_DATA_ML_PIT_PROVENANCE_AND_EVALUATION.md,VAL-ML-GOVERNANCE,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-33-007,33,BASELINES BEFORE COMPLEXITY,Do not manufacture BAS/Aggie Excess effects because of project theme.,CONTROL_IMPLEMENTED,instructions/05_TASK_SELECTION_AND_SEQUENCING.md;instructions/14_DATA_ML_PIT_PROVENANCE_AND_EVALUATION.md;instructions/policies/protected_scope_policy.json;governance/PROTECTED_ACCEPTANCE_RULES.md,VAL-ML-GOVERNANCE;VAL-PROTECTED,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-34-001,34,BLOCKER MANAGEMENT,"Define dependency, data/source, credential/access, shared-contract, protected-governance, CI/environment, ambiguity, and external-service blocker categories.",CONTROL_IMPLEMENTED,instructions/17_BLOCKERS_LOOPS_OVERENGINEERING_AND_RECOVERY.md;instructions/policies/blocker_taxonomy.json;instructions/templates/BLOCKER_RECORD.md;instructions/18_OPERATIONAL_RUNBOOKS.md;instructions/policies/loop_and_retry_policy.json,VAL-BLOCKER-POLICY;VAL-LOOP-POLICY;VAL-OVERENGINEERING,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-34-002,34,BLOCKER MANAGEMENT,Record the exact blocker and evidence.,CONTROL_IMPLEMENTED,instructions/17_BLOCKERS_LOOPS_OVERENGINEERING_AND_RECOVERY.md;instructions/policies/blocker_taxonomy.json;instructions/templates/BLOCKER_RECORD.md;instructions/18_OPERATIONAL_RUNBOOKS.md;instructions/policies/loop_and_retry_policy.json;instructions/04_AUTONOMOUS_OPERATING_CONTRACT.md;instructions/06_TASK_EXECUTION_AND_MEANINGFUL_PROGRESS.md;instructions/templates/TASK_EXECUTION_PACKET.md,VAL-BLOCKER-POLICY;VAL-LOOP-POLICY;VAL-OVERENGINEERING;VAL-EXECUTION-LOOP;VAL-MEANINGFUL-PROGRESS,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-34-003,34,BLOCKER MANAGEMENT,Record the condition or owner needed to unblock.,CONTROL_IMPLEMENTED,instructions/17_BLOCKERS_LOOPS_OVERENGINEERING_AND_RECOVERY.md;instructions/policies/blocker_taxonomy.json;instructions/templates/BLOCKER_RECORD.md;instructions/04_AUTONOMOUS_OPERATING_CONTRACT.md;instructions/06_TASK_EXECUTION_AND_MEANINGFUL_PROGRESS.md;instructions/templates/TASK_EXECUTION_PACKET.md,VAL-BLOCKER-POLICY;VAL-EXECUTION-LOOP;VAL-MEANINGFUL-PROGRESS,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-34-004,34,BLOCKER MANAGEMENT,Update Jira meaningfully.,CONTROL_IMPLEMENTED,instructions/17_BLOCKERS_LOOPS_OVERENGINEERING_AND_RECOVERY.md;instructions/policies/blocker_taxonomy.json;instructions/templates/BLOCKER_RECORD.md;instructions/07_JIRA_OPERATING_CONTRACT.md;instructions/08_LOCAL_JIRA_MIRROR_AND_SYNC.md;instructions/policies/jira_operating_policy.json;jira/README.md,VAL-BLOCKER-POLICY;VAL-JIRA-POLICY;VAL-JIRA,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-34-005,34,BLOCKER MANAGEMENT,Do not fake completion.,CONTROL_IMPLEMENTED,instructions/17_BLOCKERS_LOOPS_OVERENGINEERING_AND_RECOVERY.md;instructions/policies/blocker_taxonomy.json;instructions/templates/BLOCKER_RECORD.md,VAL-BLOCKER-POLICY,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-34-006,34,BLOCKER MANAGEMENT,Move to independent Ready work when possible.,CONTROL_IMPLEMENTED,instructions/17_BLOCKERS_LOOPS_OVERENGINEERING_AND_RECOVERY.md;instructions/policies/blocker_taxonomy.json;instructions/templates/BLOCKER_RECORD.md,VAL-BLOCKER-POLICY,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-34-007,34,BLOCKER MANAGEMENT,Do not create fake substitute data or invented metrics.,CONTROL_IMPLEMENTED,instructions/17_BLOCKERS_LOOPS_OVERENGINEERING_AND_RECOVERY.md;instructions/policies/blocker_taxonomy.json;instructions/templates/BLOCKER_RECORD.md,VAL-BLOCKER-POLICY,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-34-008,34,BLOCKER MANAGEMENT,Use a lightweight blocker record.,CONTROL_IMPLEMENTED,instructions/17_BLOCKERS_LOOPS_OVERENGINEERING_AND_RECOVERY.md;instructions/policies/blocker_taxonomy.json;instructions/templates/BLOCKER_RECORD.md;instructions/18_OPERATIONAL_RUNBOOKS.md;instructions/policies/loop_and_retry_policy.json;instructions/04_AUTONOMOUS_OPERATING_CONTRACT.md;instructions/06_TASK_EXECUTION_AND_MEANINGFUL_PROGRESS.md;instructions/templates/TASK_EXECUTION_PACKET.md,VAL-BLOCKER-POLICY;VAL-LOOP-POLICY;VAL-OVERENGINEERING;VAL-EXECUTION-LOOP;VAL-MEANINGFUL-PROGRESS,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-35-001,35,AUTONOMY PERMISSION MATRIX,"Create human-readable and machine-readable AUTO, AUTO WITH GATES, and HUMAN REQUIRED permission classes.",CONTROL_IMPLEMENTED,instructions/04_AUTONOMOUS_OPERATING_CONTRACT.md;instructions/policies/autonomy_permissions.json,VAL-AUTONOMY,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-35-002,35,AUTONOMY PERMISSION MATRIX,Allow low-risk reversible routine operations automatically.,CONTROL_IMPLEMENTED,instructions/04_AUTONOMOUS_OPERATING_CONTRACT.md;instructions/policies/autonomy_permissions.json,VAL-AUTONOMY,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
MPR-35-003,35,AUTONOMY PERMISSION MATRIX,"Gate commits, pushes, PR readiness, merges, cleanup, dependencies, architecture, publication, and migrations on evidence.",CONTROL_IMPLEMENTED,instructions/04_AUTONOMOUS_OPERATING_CONTRACT.md;instructions/policies/autonomy_permissions.json;instructions/11_PULL_REQUEST_REVIEW_MERGE_AND_CLEANUP.md;instructions/19_GITHUB_ENFORCEMENT_RECOMMENDATIONS.md;.github/pull_request_template.md;instructions/09_GIT_REPOSITORY_SAFETY_AND_RECOVERY.md;instructions/10_BRANCH_WORKTREE_AND_COMMIT_POLICY.md;instructions/runbooks/REPOSITORY_IDENTITY_AND_REMOTE_RECONCILIATION.md,VAL-AUTONOMY;VAL-PR-LIFECYCLE;VAL-GITHUB-ENFORCEMENT;VAL-GIT-POLICY;VAL-WORKTREE-POLICY;VAL-ARCHITECTURE-CHANGE;VAL-DOCUMENTATION-POLICY,The referenced canonical control and validation mapping implement this obligation in the delivered repository control system.
